listing_id,host_id,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled
L00335,H00830,New York,entire_home,126.12,4.35,5.0,4.59,6,moderate,1
L00336,H00806,Austin,private_room,229.06,5.0,4.79,4.46,11,flexible,1
L00337,H00971,Denver,entire_home,170.37,4.33,4.36,4.48,20,strict,1
L00338,H00395,Miami,entire_home,154.65,4.16,4.29,3.93,11,moderate,1
L00339,H00271,Chicago,entire_home,118.63,4.63,4.52,4.31,11,moderate,1
L00340,H00843,Boston,private_room,242.89,4.8,4.86,4.59,14,flexible,1
L00341,H00018,Los Angeles,private_room,145.98,4.41,4.15,4.84,15,moderate,0
L00342,H01252,San Francisco,entire_home,134.28,4.67,4.13,4.65,4,moderate,1
L00343,H01148,Chicago,entire_home,191.03,4.65,4.7,4.11,14,strict,1
L00344,H00232,Chicago,entire_home,93.3,4.64,4.15,4.61,12,strict,0
L00345,H00204,Miami,entire_home,150.55,5.0,3.94,4.6,4,moderate,1
L00346,H00259,Los Angeles,entire_home,187.36,4.36,4.45,4.64,10,strict,0
L00347,H01426,San Francisco,entire_home,208.64,4.67,4.78,4.51,9,moderate,0
L00348,H00487,Austin,hotel_room,192.57,4.37,4.24,3.8,16,moderate,0
L00349,H01196,Chicago,entire_home,98.75,4.22,4.08,3.94,13,moderate,0
L00350,H01184,Miami,entire_home,77.27,4.52,4.07,4.16,12,strict,0
L00351,H01296,Seattle,private_room,149.18,4.06,4.54,4.1,23,moderate,0
L00352,H00259,Chicago,entire_home,89.14,4.69,4.46,4.62,3,strict,1
L00353,H00775,Miami,entire_home,415.16,4.67,4.3,3.73,13,flexible,0
L00354,H01245,Nashville,entire_home,74.42,4.39,4.37,5.0,8,moderate,0
L00355,H01139,New York,private_room,207.56,4.48,4.63,5.0,15,moderate,0
L00356,H01188,Nashville,entire_home,128.9,4.93,4.51,4.59,28,strict,0
L00357,H01409,Miami,private_room,343.67,4.47,4.28,4.43,14,moderate,1
L00358,H01368,Miami,entire_home,198.03,4.24,4.9,4.07,19,flexible,0
L00359,H00296,Chicago,entire_home,283.12,4.36,4.96,4.21,15,strict,1
L00360,H00396,San Francisco,entire_home,117.09,4.87,4.19,4.57,7,flexible,0
L00361,H00151,Austin,private_room,95.28,5.0,4.07,4.52,19,strict,0
L00362,H00098,Los Angeles,entire_home,109.3,4.6,4.47,4.86,16,moderate,1
L00363,H00445,New York,entire_home,88.63,4.62,4.66,4.3,5,moderate,1
L00364,H00607,Denver,entire_home,157.11,4.49,4.5,4.26,9,flexible,0
L00365,H01088,San Francisco,entire_home,91.85,4.47,5.0,4.95,12,strict,1
L00366,H01438,Seattle,entire_home,153.85,4.25,4.57,4.21,6,strict,1
L00367,H00145,San Francisco,hotel_room,135.67,4.55,4.57,4.33,27,flexible,1
L00368,H01047,Austin,entire_home,321.43,4.46,4.7,4.77,26,strict,1
L00369,H00576,Seattle,entire_home,136.15,4.1,4.57,4.89,11,moderate,1
L00370,H00654,Los Angeles,entire_home,194.18,4.63,4.56,4.36,13,strict,1
L00371,H01238,Nashville,private_room,205.22,4.19,3.99,3.89,7,flexible,0
L00372,H01393,Chicago,private_room,182.61,3.63,4.38,5.0,10,flexible,0
L00373,H00818,Denver,entire_home,124.31,4.51,4.42,4.14,14,strict,1
L00374,H00531,Seattle,entire_home,171.28,4.35,4.69,4.59,10,moderate,0
L00375,H00349,New York,entire_home,278.14,4.37,4.97,4.7,14,flexible,0
L00376,H01075,Miami,private_room,230.47,4.78,4.59,4.36,7,flexible,1
L00377,H00204,Chicago,private_room,266.54,4.05,4.31,4.17,18,moderate,0
L00378,H00900,San Francisco,entire_home,118.46,4.98,3.99,4.07,12,moderate,0
L00379,H00764,New York,entire_home,292.71,4.68,5.0,4.74,4,moderate,0
L00380,H00120,Nashville,private_room,144.69,4.88,4.37,3.85,14,strict,0
L00381,H00061,San Francisco,entire_home,268.11,4.24,4.82,4.48,11,moderate,1
L00382,H01034,New York,private_room,292.91,5.0,4.62,4.42,6,flexible,1
L00383,H00553,Los Angeles,entire_home,80.82,4.42,4.92,4.59,4,moderate,0
L00384,H01272,Austin,entire_home,174.48,4.46,3.93,4.37,11,strict,1
L00385,H00645,Seattle,entire_home,98.87,4.64,4.11,4.73,7,moderate,0
L00386,H00229,New York,entire_home,145.56,4.58,4.21,4.45,31,strict,1
L00387,H00088,Denver,entire_home,280.79,4.7,5.0,4.4,6,moderate,0
L00388,H00172,San Francisco,private_room,93.07,4.61,4.15,3.91,14,flexible,0
L00389,H00440,San Francisco,private_room,169.08,4.01,4.32,4.55,5,strict,0
L00390,H00678,San Francisco,private_room,198.8,4.78,4.37,4.6,11,strict,1
L00391,H01383,Los Angeles,entire_home,342.29,4.72,4.82,4.45,6,moderate,0
L00392,H00362,Los Angeles,entire_home,83.52,4.23,5.0,4.58,9,flexible,1
L00393,H00988,New York,entire_home,186.35,4.16,4.84,4.31,11,moderate,0
L00394,H00551,Nashville,entire_home,147.39,4.67,4.47,3.72,4,moderate,1
L00395,H01248,Los Angeles,entire_home,218.52,4.66,3.92,4.32,18,flexible,0
L00396,H00390,Miami,entire_home,156.6,4.89,4.78,4.2,9,flexible,0
L00397,H00465,Los Angeles,private_room,187.7,4.89,4.62,4.55,2,moderate,0
L00398,H00363,Chicago,entire_home,174.15,5.0,4.61,4.07,12,moderate,1
L00399,H01191,Austin,entire_home,247.11,4.38,4.59,4.83,7,strict,1
L00400,H00418,Denver,entire_home,260.65,4.23,4.66,4.6,14,flexible,0
L00401,H01397,Denver,private_room,128.13,4.12,5.0,4.7,7,strict,0
L00402,H00525,Denver,entire_home,81.74,4.33,3.92,4.39,13,flexible,1
L00403,H00722,Chicago,entire_home,196.16,4.85,4.73,4.52,19,flexible,1
L00404,H00221,Nashville,private_room,137.18,4.08,4.64,4.61,11,strict,1
L00405,H00136,Austin,private_room,128.75,4.12,4.67,4.18,7,flexible,1
L00406,H00068,Boston,hotel_room,209.91,4.31,4.11,4.6,3,moderate,0
L00407,H00806,Austin,entire_home,645.57,4.61,4.11,4.05,9,moderate,0
L00408,H01212,Chicago,entire_home,118.28,4.77,4.43,4.97,26,flexible,0
L00409,H01073,Boston,entire_home,131.71,4.54,4.66,4.3,20,moderate,0
L00410,H00679,Miami,entire_home,104.82,4.31,4.74,4.51,9,flexible,1
L00411,H00155,Denver,hotel_room,134.82,4.81,4.7,4.24,22,moderate,1
L00412,H00496,New York,private_room,45.99,4.43,5.0,4.06,14,flexible,1
L00413,H00777,Los Angeles,entire_home,184.61,3.71,4.63,4.91,27,strict,1
L00414,H00828,Los Angeles,private_room,77.87,4.77,4.38,4.54,15,moderate,1
L00415,H00195,Chicago,private_room,139.82,4.76,5.0,3.64,22,moderate,1
L00416,H00676,Los Angeles,entire_home,177.73,4.86,4.6,3.91,6,flexible,1
L00417,H00762,Austin,private_room,112.35,4.27,4.61,4.41,20,moderate,1
L00418,H00475,New York,entire_home,291.36,4.66,4.33,4.66,3,flexible,1
L00419,H00228,Seattle,entire_home,151.46,4.92,4.46,4.45,9,moderate,1
L00420,H01009,Nashville,private_room,114.39,4.93,4.47,4.57,7,moderate,1
L00421,H01431,New York,entire_home,161.37,4.39,4.87,4.05,10,moderate,0
L00422,H00929,Los Angeles,entire_home,401.3,4.2,4.59,5.0,10,moderate,1
L00423,H00490,Austin,private_room,127.86,4.18,4.7,4.36,16,moderate,1
L00424,H00218,Austin,entire_home,83.34,3.61,4.15,4.57,18,moderate,1
L00425,H00512,San Francisco,entire_home,170.65,4.56,4.43,4.03,3,flexible,1
L00426,H00020,Chicago,entire_home,181.3,4.12,5.0,4.41,8,flexible,0
L00427,H00966,Nashville,entire_home,212.04,4.9,4.67,4.94,20,strict,0
L00428,H00683,Austin,entire_home,60.26,4.12,4.41,4.6,10,flexible,1
L00429,H01447,Chicago,entire_home,472.14,4.58,4.45,4.02,9,strict,1
L00430,H00107,Denver,entire_home,118.55,3.99,3.88,4.78,17,moderate,0
L00431,H01358,San Francisco,entire_home,460.2,4.77,4.42,4.1,12,moderate,0
L00432,H01373,San Francisco,entire_home,109.05,5.0,4.9,3.58,6,moderate,1
L00433,H00307,New York,private_room,81.31,4.85,4.07,4.47,23,moderate,0
L00434,H00256,Austin,private_room,214.77,4.83,4.8,3.78,17,moderate,0
L00435,H00436,Austin,entire_home,119.42,4.82,4.82,4.54,18,moderate,1
L00436,H00578,Denver,entire_home,216.77,4.9,4.47,3.67,19,flexible,1
L00437,H00416,Seattle,hotel_room,236.07,4.42,4.58,4.21,12,strict,1
L00438,H00010,Boston,private_room,84.44,3.85,4.99,4.91,4,strict,1
L00439,H01366,Austin,entire_home,150.56,4.62,4.01,4.76,11,moderate,0
L00440,H01448,Boston,entire_home,213.19,4.5,4.75,4.7,7,flexible,1
L00441,H01368,Seattle,entire_home,293.3,4.78,4.12,4.69,14,strict,1
L00442,H01255,Los Angeles,private_room,112.18,4.87,4.81,4.88,21,flexible,0
L00443,H01328,New York,private_room,126.34,4.69,4.13,3.9,14,flexible,1
L00444,H00187,Nashville,entire_home,185.58,3.85,4.95,5.0,11,flexible,1
L00445,H00429,San Francisco,private_room,111.2,4.08,4.37,4.49,7,flexible,1
L00446,H01491,Boston,entire_home,134.36,4.53,3.93,4.06,21,flexible,1
L00447,H00015,New York,entire_home,98.27,4.75,4.42,4.27,3,moderate,1
L00448,H00723,Austin,private_room,127.0,4.31,4.18,4.18,11,flexible,0
L00449,H01031,Los Angeles,entire_home,242.06,4.44,4.86,4.95,11,moderate,0
L00450,H00630,Los Angeles,entire_home,247.02,4.84,5.0,4.77,12,moderate,0
L00451,H00494,Denver,entire_home,105.48,4.53,4.29,4.81,14,moderate,1
L00452,H01347,Nashville,entire_home,553.8,4.96,4.65,4.85,21,flexible,1
L00453,H00925,Chicago,entire_home,245.68,4.53,4.64,4.83,22,moderate,1
L00454,H00308,Los Angeles,entire_home,137.45,4.44,4.32,4.45,2,strict,1
L00455,H01472,New York,private_room,120.76,4.15,4.47,4.7,8,moderate,1
L00456,H00478,New York,entire_home,188.0,4.21,4.33,4.87,33,moderate,1
L00457,H00213,Austin,entire_home,157.92,4.34,4.32,4.72,8,strict,0
L00458,H00134,Austin,entire_home,124.41,5.0,4.8,4.44,14,moderate,0
L00459,H00975,Los Angeles,entire_home,109.67,5.0,4.5,4.54,4,moderate,1
L00460,H00410,Los Angeles,entire_home,133.59,4.45,4.8,4.67,11,moderate,1
L00461,H01443,Austin,hotel_room,264.07,4.92,5.0,3.94,11,moderate,0
L00462,H00578,Boston,private_room,259.97,4.76,4.57,4.14,7,flexible,1
L00463,H00875,Seattle,entire_home,369.49,4.39,4.15,4.4,4,flexible,0
L00464,H01335,New York,entire_home,250.08,4.25,4.64,5.0,10,moderate,1
L00465,H00593,Boston,entire_home,209.13,4.68,4.61,4.27,15,moderate,1
L00466,H00269,Chicago,entire_home,226.19,4.15,4.36,5.0,23,flexible,1
L00467,H00384,Nashville,private_room,138.03,5.0,4.76,3.98,25,flexible,1
L00468,H00806,Seattle,entire_home,188.54,4.65,4.37,4.47,10,strict,1
L00469,H00018,Denver,entire_home,167.18,4.88,4.38,5.0,4,flexible,0
L00470,H00322,Nashville,hotel_room,148.54,4.5,4.29,4.55,2,strict,1
L00471,H00853,Seattle,entire_home,115.49,4.98,4.57,4.24,14,moderate,1
L00472,H00686,Miami,entire_home,151.5,4.92,4.59,4.67,20,strict,0
L00473,H00690,Nashville,private_room,156.01,4.67,4.6,4.14,5,moderate,0
L00474,H01000,Los Angeles,entire_home,138.26,4.01,4.76,4.58,14,flexible,1
L00475,H00497,Los Angeles,entire_home,243.94,4.19,4.59,3.79,15,flexible,0
L00476,H00192,Miami,private_room,141.91,4.72,4.27,4.4,10,strict,1
L00477,H00902,Seattle,entire_home,104.82,4.92,4.52,4.34,7,flexible,1
L00478,H00988,New York,private_room,107.65,4.77,4.12,4.47,14,flexible,0
L00479,H01286,Miami,private_room,143.25,4.76,4.97,4.73,7,moderate,1
L00480,H01352,Los Angeles,entire_home,107.15,4.86,3.94,4.62,0,moderate,0
L00481,H00372,Austin,entire_home,169.78,4.67,4.52,4.36,17,flexible,1
L00482,H01135,New York,entire_home,220.04,4.72,4.59,4.65,9,strict,0
L00483,H01010,Miami,hotel_room,110.85,5.0,4.87,5.0,5,strict,0
L00484,H01247,Austin,entire_home,258.01,4.55,4.27,3.93,8,flexible,1
L00485,H01387,Chicago,entire_home,88.88,5.0,4.66,4.25,0,moderate,1
L00486,H00351,Austin,entire_home,175.29,3.91,3.88,5.0,9,moderate,1
L00487,H01103,Chicago,private_room,84.84,4.49,4.7,4.07,6,flexible,0
L00488,H00175,New York,private_room,320.13,4.41,4.58,3.96,23,moderate,1
L00489,H00863,Boston,entire_home,185.01,4.79,4.25,4.0,5,moderate,1
L00490,H00165,Los Angeles,entire_home,256.48,4.31,4.38,4.24,22,moderate,1
L00491,H00423,Seattle,entire_home,228.96,4.34,4.62,4.47,11,moderate,0
L00492,H00850,Los Angeles,hotel_room,389.81,4.22,4.51,3.92,14,moderate,1
L00493,H00608,Los Angeles,hotel_room,153.32,4.73,4.56,4.74,13,moderate,0
L00494,H00412,Boston,entire_home,238.58,4.67,4.51,4.9,6,flexible,0
L00495,H01492,Miami,entire_home,139.57,4.77,4.52,4.44,13,flexible,1
L00496,H00676,Boston,entire_home,110.0,4.42,4.91,4.22,5,strict,1
L00497,H00754,Los Angeles,entire_home,177.3,4.66,4.76,4.78,5,strict,1
L00498,H01257,New York,private_room,296.12,4.34,4.59,4.4,20,moderate,1
L00499,H01103,New York,private_room,140.13,4.64,4.58,4.27,4,flexible,0
L00500,H00460,Denver,entire_home,119.88,4.97,4.41,4.39,18,moderate,0
L00501,H00356,Boston,entire_home,127.23,4.51,5.0,4.1,11,strict,1
L00502,H00145,New York,private_room,98.89,4.42,4.29,4.27,21,moderate,1
L00503,H00905,Miami,entire_home,135.1,4.51,3.99,4.79,8,moderate,1
L00504,H00183,Austin,entire_home,102.04,4.66,4.13,4.76,5,flexible,1
L00505,H00598,Boston,entire_home,187.62,4.74,3.84,4.61,9,strict,1
L00506,H01463,Denver,entire_home,214.48,4.53,4.81,4.86,11,flexible,0
L00507,H00999,Chicago,entire_home,338.29,4.51,3.98,4.69,5,moderate,0
L00508,H00227,Denver,entire_home,208.02,4.83,4.9,4.86,1,flexible,0
L00509,H01440,Los Angeles,entire_home,139.71,4.45,4.31,4.38,17,moderate,1
L00510,H00940,Denver,entire_home,102.0,4.58,3.97,4.89,17,moderate,0
L00511,H01099,New York,entire_home,176.9,4.5,4.45,4.84,25,moderate,1
L00512,H01235,Seattle,entire_home,106.28,4.53,5.0,4.78,8,flexible,0
L00513,H01402,Boston,private_room,273.62,4.64,4.37,4.37,11,strict,1
L00514,H00631,Denver,entire_home,131.27,4.64,5.0,4.09,5,strict,1
L00515,H01189,Chicago,entire_home,305.33,4.44,4.0,4.33,15,moderate,1
L00516,H01115,Miami,entire_home,179.64,4.78,4.59,4.14,22,moderate,1
L00517,H00846,Denver,entire_home,121.92,4.47,4.67,3.87,18,strict,0
L00518,H01451,San Francisco,entire_home,193.11,4.48,4.79,4.34,6,moderate,1
L00519,H00195,Nashville,private_room,152.92,4.76,4.82,4.52,2,flexible,1
L00520,H00250,Denver,entire_home,133.2,4.73,4.51,4.51,5,flexible,1
L00521,H00413,New York,private_room,262.43,4.59,4.93,5.0,9,moderate,1
L00522,H00317,Nashville,entire_home,166.66,4.58,4.28,4.13,6,moderate,1
L00523,H00544,Denver,hotel_room,134.16,4.5,4.31,3.89,8,moderate,1
L00524,H00651,Nashville,entire_home,302.9,4.53,4.42,4.74,11,strict,1
L00525,H00118,Los Angeles,entire_home,267.55,4.37,4.4,5.0,18,flexible,1
L00526,H00482,Denver,entire_home,108.2,5.0,4.57,4.69,9,moderate,1
L00527,H00703,Chicago,entire_home,137.7,4.77,4.73,4.58,10,strict,0
L00528,H01020,Seattle,entire_home,125.24,4.43,4.46,4.56,7,flexible,1
L00529,H00587,Seattle,entire_home,589.14,4.69,4.29,4.05,12,flexible,1
L00530,H00162,Nashville,entire_home,164.54,4.04,4.76,4.85,18,flexible,1
L00531,H01001,Miami,entire_home,167.47,4.42,4.7,4.61,11,flexible,0
L00532,H00101,San Francisco,private_room,132.04,4.95,4.24,4.11,8,flexible,0
L00533,H00573,Miami,entire_home,99.64,5.0,4.0,4.01,28,moderate,1
L00534,H00372,Los Angeles,hotel_room,286.73,4.38,4.81,4.6,3,moderate,1
L00535,H00656,Los Angeles,private_room,172.73,4.7,4.61,4.15,6,moderate,0
L00536,H01313,Denver,private_room,310.98,4.4,3.97,4.45,27,flexible,1
L00537,H01106,Denver,entire_home,157.5,4.87,4.74,4.59,3,moderate,0
L00538,H01468,Los Angeles,entire_home,139.15,4.11,4.53,4.15,13,strict,0
L00539,H01107,Austin,entire_home,101.51,4.66,4.71,4.65,12,moderate,1
L00540,H00473,Chicago,entire_home,134.79,4.17,4.41,4.49,33,flexible,1
L00541,H00061,Los Angeles,private_room,165.32,4.52,4.26,4.52,21,moderate,0
L00542,H00613,Boston,entire_home,219.94,4.47,5.0,4.22,11,moderate,0
L00543,H00094,Seattle,entire_home,206.22,4.58,4.87,4.32,16,moderate,1
L00544,H00265,Chicago,private_room,184.0,4.99,4.6,5.0,17,strict,1
L00545,H00433,Boston,entire_home,156.94,4.73,4.4,4.95,2,flexible,1
L00546,H01142,Seattle,entire_home,231.35,4.58,5.0,3.96,8,moderate,0
L00547,H01351,San Francisco,entire_home,208.68,4.59,5.0,4.73,19,moderate,0
L00548,H00937,Denver,private_room,263.53,4.62,4.25,4.15,9,moderate,0
L00549,H00312,Boston,entire_home,206.43,4.81,4.52,4.37,3,flexible,0
L00550,H00672,Nashville,private_room,446.08,4.69,4.41,3.99,7,strict,0
L00551,H00238,Denver,entire_home,135.17,4.97,4.55,4.34,29,strict,1
L00552,H00745,Denver,hotel_room,186.39,4.28,5.0,4.33,7,strict,1
L00553,H00738,Boston,entire_home,550.67,4.52,4.16,4.09,5,moderate,1
L00554,H00950,Seattle,entire_home,140.7,4.54,4.47,4.17,8,moderate,0
L00555,H00776,Nashville,entire_home,322.19,4.48,3.98,4.34,19,flexible,1
L00556,H00172,Austin,entire_home,151.91,4.56,4.85,4.65,22,moderate,0
L00557,H00805,San Francisco,private_room,158.87,4.69,4.14,4.3,12,moderate,1
L00558,H01170,Boston,entire_home,158.03,4.27,4.19,4.61,16,flexible,1
L00559,H00479,Austin,entire_home,155.23,3.88,4.53,3.79,11,strict,1
L00560,H00353,Miami,entire_home,262.49,4.67,4.14,4.23,5,moderate,1
L00561,H00317,San Francisco,private_room,233.73,4.32,4.6,4.26,14,moderate,1
L00562,H00746,Chicago,entire_home,110.76,4.2,4.98,4.5,24,moderate,1
L00563,H00908,Boston,entire_home,178.82,4.5,5.0,4.58,12,flexible,0
L00564,H00802,San Francisco,private_room,271.21,5.0,4.78,4.17,8,moderate,1
L00565,H01072,Seattle,entire_home,71.97,5.0,4.58,4.7,1,strict,0
L00566,H00808,San Francisco,entire_home,171.66,4.5,4.7,4.69,2,moderate,1
L00567,H00718,Nashville,entire_home,183.74,4.16,3.83,4.63,15,strict,1
L00568,H00398,Miami,entire_home,245.83,4.86,3.94,4.25,9,moderate,1
L00569,H00355,Seattle,entire_home,195.08,5.0,4.65,4.02,27,moderate,1
L00570,H00095,Nashville,private_room,184.47,5.0,4.02,4.73,11,moderate,0
L00571,H00141,San Francisco,entire_home,142.46,4.55,4.05,4.52,11,strict,1
L00572,H01466,Los Angeles,private_room,182.72,4.71,4.37,4.47,11,moderate,1
L00573,H01101,Miami,entire_home,187.59,4.7,4.87,4.3,3,flexible,1
L00574,H00539,Denver,entire_home,349.63,4.62,3.99,4.37,43,flexible,1
L00575,H00610,Chicago,entire_home,115.03,4.37,5.0,4.07,8,moderate,0
L00576,H00983,San Francisco,entire_home,100.21,4.26,4.17,4.96,8,moderate,0
L00577,H00136,New York,private_room,124.04,4.84,4.16,4.51,19,moderate,0
L00578,H00275,Boston,private_room,139.36,4.62,4.82,4.56,14,flexible,1
L00579,H01313,Seattle,private_room,181.97,4.71,4.28,3.47,6,moderate,0
L00580,H00742,Los Angeles,entire_home,269.22,4.43,4.81,4.18,6,moderate,1
L00581,H00068,Seattle,entire_home,178.8,4.37,4.0,4.52,6,moderate,0
L00582,H01144,New York,entire_home,128.79,4.04,4.59,4.38,10,moderate,0
L00583,H01184,Denver,entire_home,90.15,4.0,3.91,4.25,13,moderate,1
L00584,H00155,San Francisco,entire_home,164.68,4.85,3.97,4.45,5,moderate,0
L00585,H00180,Miami,entire_home,296.59,5.0,4.64,4.2,5,strict,1
L00586,H00675,Austin,entire_home,138.0,4.58,4.86,4.41,17,flexible,1
L00587,H01262,Seattle,entire_home,167.45,4.58,4.59,4.25,23,moderate,1
L00588,H01050,Chicago,entire_home,270.51,4.34,4.67,4.81,14,flexible,1
L00589,H01201,Los Angeles,entire_home,80.26,4.23,4.43,4.26,23,flexible,1
L00590,H00633,Boston,entire_home,156.64,4.37,4.35,4.39,19,moderate,0
L00591,H00689,Nashville,entire_home,207.64,5.0,4.39,4.29,10,strict,0
L00592,H00619,Nashville,entire_home,141.8,5.0,4.77,4.45,13,flexible,1
L00593,H00031,Nashville,entire_home,172.76,4.2,4.4,5.0,11,moderate,0
L00594,H01046,Boston,entire_home,191.46,4.78,4.4,5.0,24,strict,1
L00595,H00172,Los Angeles,entire_home,196.49,4.95,4.09,4.83,14,flexible,0
L00596,H00405,Los Angeles,entire_home,328.18,4.42,4.91,4.65,7,flexible,1
L00597,H00027,Nashville,entire_home,149.06,4.62,4.66,4.36,5,flexible,1
L00598,H01294,Denver,entire_home,191.77,4.31,4.87,4.52,6,moderate,0
L00599,H00275,Miami,private_room,163.91,4.9,4.39,4.47,10,moderate,0
L00600,H01439,San Francisco,entire_home,375.73,4.76,4.93,4.61,21,flexible,0
L00601,H01494,Seattle,entire_home,182.12,4.14,4.04,4.17,11,strict,0
L00602,H01479,Miami,private_room,213.95,4.48,4.1,4.19,10,flexible,1
L00603,H00308,Seattle,entire_home,215.63,4.44,4.39,4.23,7,strict,1
L00604,H01450,Boston,private_room,123.4,4.99,4.39,4.14,10,flexible,0
L00605,H00849,Denver,entire_home,197.44,4.63,4.71,4.27,21,moderate,1
L00606,H01123,Denver,private_room,263.79,4.49,4.66,4.68,8,moderate,0
L00607,H00764,Chicago,entire_home,58.14,4.86,3.95,4.46,1,strict,1
L00608,H00086,Nashville,entire_home,115.39,4.05,4.47,4.47,27,flexible,0
L00609,H01301,Austin,private_room,331.53,4.1,4.92,4.73,20,strict,0
L00610,H00097,Boston,entire_home,64.89,5.0,4.45,4.17,9,strict,1
L00611,H00994,San Francisco,entire_home,328.76,4.43,4.16,4.67,4,strict,0
L00612,H01487,Los Angeles,entire_home,135.2,4.35,4.16,4.97,14,moderate,1
L00613,H01008,Chicago,entire_home,180.92,4.46,4.44,4.56,2,flexible,0
L00614,H01131,Denver,entire_home,234.59,5.0,4.68,4.08,14,moderate,1
L00615,H01065,Chicago,private_room,205.68,4.88,5.0,4.22,4,strict,1
L00616,H00588,Boston,private_room,165.62,4.1,4.16,4.09,5,moderate,1
L00617,H00478,Boston,entire_home,143.08,4.6,4.34,4.11,11,strict,1
L00618,H00495,Chicago,entire_home,135.49,4.33,5.0,4.37,6,moderate,0
L00619,H00215,Boston,entire_home,80.98,4.93,4.52,4.41,12,moderate,1
L00620,H00987,Los Angeles,entire_home,237.52,4.23,5.0,4.02,14,moderate,0
L00621,H00480,Chicago,entire_home,228.19,4.69,4.5,4.45,5,moderate,1
L00622,H01212,Chicago,entire_home,113.86,4.47,4.77,4.46,16,moderate,0
L00623,H01137,San Francisco,entire_home,150.22,4.56,4.24,4.46,23,moderate,0
L00624,H00322,Nashville,entire_home,83.26,4.64,3.31,4.88,18,flexible,0
L00625,H00557,Los Angeles,entire_home,229.54,4.89,4.5,4.22,33,moderate,1
L00626,H01456,Miami,private_room,140.28,4.35,4.13,3.86,18,moderate,1
L00627,H00894,Nashville,entire_home,118.61,4.21,4.09,4.45,5,moderate,1
L00628,H01175,San Francisco,private_room,239.36,4.68,4.66,4.8,7,strict,1
L00629,H01069,Seattle,entire_home,176.68,4.28,4.47,3.78,26,flexible,1
L00630,H00638,Seattle,entire_home,223.22,4.69,4.57,4.4,10,moderate,1
L00631,H00500,Nashville,entire_home,117.67,4.51,3.92,4.44,6,flexible,0
L00632,H01336,Austin,entire_home,78.73,4.28,4.33,4.21,7,flexible,1
L00633,H01095,Miami,hotel_room,117.9,4.24,5.0,3.88,11,moderate,1
L00634,H00909,Boston,entire_home,152.54,4.78,4.08,5.0,7,strict,0
L00635,H00133,New York,entire_home,167.81,4.5,4.16,4.37,6,strict,0
L00636,H00060,San Francisco,private_room,118.63,4.28,4.84,4.13,7,strict,1
L00637,H01369,New York,entire_home,124.92,4.53,4.57,4.84,3,moderate,1
L00638,H01475,Los Angeles,entire_home,256.06,4.3,4.51,3.98,21,moderate,1
L00639,H01053,Austin,entire_home,146.76,4.62,4.59,4.19,8,flexible,0
L00640,H01071,Chicago,entire_home,416.91,4.67,4.14,3.89,5,flexible,0
L00641,H00243,Austin,entire_home,140.67,4.57,4.06,4.07,16,flexible,1
L00642,H00319,Nashville,entire_home,173.13,4.42,3.96,4.16,2,flexible,1
L00643,H00631,Nashville,entire_home,219.22,4.21,5.0,4.58,7,strict,1
L00644,H00775,Boston,entire_home,136.14,4.6,3.95,4.77,11,moderate,1
L00645,H01442,San Francisco,entire_home,61.48,4.28,4.52,4.79,2,moderate,1
L00646,H00023,Chicago,entire_home,309.93,4.38,4.31,4.32,13,flexible,0
