ticket_id,booking_id,issue_category,contact_channel,priority_initial,guest_id,host_id,listing_id,nights,days_until_checkin_at_ticket,total_booking_value,booking_status,cancelled_by,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified,host_superhost,host_response_rate,host_cancellation_rate_12m,host_avg_response_time_minutes,host_past_guest_complaints_12m,host_avg_rating,market,property_type,nightly_price,listing_review_score,listing_cleanliness_score,listing_accuracy_score,listing_review_count,cancellation_policy,instant_book_enabled,same_week_checkin_flag,strict_policy_flag,host_cancelled_booking_flag,high_value_booking_flag,sentiment_score,urgency_score,time_to_first_agent_response_minutes,message_count_first_30min,senior_agent_routing,rebooking_coupon_offered,repeat_contact_probability,repeat_contact_7d,escalation_probability,escalated,resolution_hours,csat_score,poor_csat,long_resolution
T000080,B000080,refund_request,email,low,G02112,H01032,L01679,2,30,770.57,completed,none,345,6,2,1,3396.33,1,0,0.776,0.041,117.4,3,4.73,Denver,entire_home,363.84,4.62,4.11,4.08,11,strict,1,0,1,0,0,0.747,0.23,55.5,1,0,0,0.215,0,0.112,0,2.2,4,0,0
T000081,B000081,policy_question,chat,medium,G02042,H01306,L02534,1,3,136.13,completed,none,2204,4,2,0,1822.75,1,0,0.791,0.074,124.5,3,4.99,Denver,entire_home,124.05,4.54,4.52,4.33,18,moderate,0,1,0,0,0,-0.104,0.551,25.9,2,0,0,0.364,1,0.274,0,12.49,4,0,0
T000082,B000082,safety_issue,phone,medium,G01160,H00013,L01196,5,16,613.26,completed,none,2350,4,3,2,1509.93,0,0,0.659,0.096,133.2,4,5.0,Seattle,entire_home,96.62,4.32,4.46,4.11,16,moderate,0,0,0,0,0,-0.823,0.875,63.6,1,0,0,0.921,1,0.824,1,32.4,3,0,1
T000083,B000083,refund_request,phone,low,G00876,H00367,L02964,5,9,881.94,cancelled,guest,1754,6,2,0,3815.53,1,0,0.912,0.126,57.9,4,4.38,Boston,entire_home,148.97,4.79,4.21,4.24,11,flexible,1,0,0,0,0,-0.873,0.23,6.3,1,0,0,0.364,0,0.145,0,7.91,5,0,0
T000084,B000084,payment_problem,chat,medium,G00794,H01203,L01621,9,34,1592.31,completed,none,1078,5,1,1,727.86,1,0,0.792,0.038,27.1,1,4.5,San Francisco,entire_home,162.29,4.68,4.51,4.25,7,flexible,1,0,0,0,1,0.116,0.265,7.3,1,0,0,0.162,0,0.102,0,9.55,4,0,0
T000085,B000085,payment_problem,self_serve,low,G02331,H00005,L01135,9,15,1810.38,completed,none,2824,10,0,0,2178.5,1,0,0.849,0.034,59.3,4,4.43,Nashville,private_room,169.4,4.61,4.18,4.62,24,strict,0,0,1,0,1,-0.181,0.339,145.9,2,1,1,0.144,1,0.267,0,5.9,4,0,0
T000086,B000086,payment_problem,self_serve,medium,G01792,H01075,L00376,9,41,2448.87,active,none,591,2,1,0,1566.03,0,0,0.907,0.133,76.8,2,5.0,Miami,private_room,230.47,4.78,4.59,4.36,7,flexible,1,0,0,0,1,-0.054,0.447,52.0,8,0,0,0.256,1,0.234,0,18.87,4,0,0
T000087,B000087,checkin_problem,email,high,G02542,H01385,L01324,3,11,699.89,completed,none,242,7,0,0,2726.14,1,0,0.769,0.105,155.7,0,4.93,Austin,entire_home,209.53,5.0,4.04,4.55,16,flexible,0,0,0,0,0,-0.067,0.377,30.9,1,0,0,0.22,0,0.113,0,4.01,5,0,0
T000088,B000088,refund_request,chat,low,G02217,H00536,L02616,4,9,721.46,completed,none,1444,7,2,1,2052.25,1,1,0.596,0.055,100.9,3,4.76,Los Angeles,entire_home,164.14,4.4,4.69,4.2,19,flexible,0,0,0,0,0,0.628,0.305,18.9,2,0,0,0.264,0,0.122,0,6.84,5,0,0
T000089,B000089,refund_request,email,low,G03077,H00359,L00284,8,1,699.64,completed,none,2268,4,0,2,2805.48,1,1,0.95,0.042,120.1,2,4.69,New York,entire_home,80.94,4.22,4.43,4.3,9,moderate,1,1,0,0,0,-0.674,0.48,37.0,3,0,0,0.533,0,0.192,1,30.18,4,0,1
T000090,B000090,refund_request,email,high,G01954,H01392,L02182,7,34,1899.12,completed,none,956,3,0,0,681.06,1,0,0.681,0.03,54.0,5,4.86,San Francisco,private_room,244.22,4.61,4.4,4.32,7,flexible,0,0,0,0,1,-0.081,0.205,40.3,1,0,0,0.22,0,0.113,0,2.75,5,0,0
T000091,B000091,refund_request,chat,low,G03854,H00359,L00284,1,4,104.12,completed,none,913,3,2,0,3551.77,1,1,0.95,0.042,120.1,2,4.69,New York,entire_home,80.94,4.22,4.43,4.3,9,moderate,1,1,0,0,0,-0.311,0.483,21.3,3,0,1,0.278,0,0.125,0,12.47,4,0,0
T000092,B000092,host_cancellation,chat,low,G02057,H00606,L00878,4,30,1089.18,completed,none,2167,3,4,0,1277.89,1,0,0.701,0.181,93.4,1,4.63,Austin,private_room,227.83,4.07,4.52,4.03,7,moderate,0,0,0,0,0,0.108,0.55,40.6,2,0,0,0.739,0,0.265,0,2.09,5,0,0
T000093,B000093,checkin_problem,email,low,G02861,H01260,L01338,3,35,517.69,completed,none,1529,6,2,0,1026.73,1,0,0.762,0.107,32.4,2,4.44,Austin,entire_home,146.22,4.67,4.3,4.46,15,flexible,0,0,0,0,0,-0.21,0.274,23.9,1,0,0,0.192,0,0.108,0,7.43,5,0,0
T000094,B000094,listing_not_as_described,chat,medium,G03068,H00375,L01650,5,31,1840.1,active,none,2435,3,0,0,4258.19,1,0,0.733,0.185,225.7,0,4.83,Chicago,hotel_room,318.74,4.24,4.77,5.0,23,flexible,0,0,0,0,1,0.407,0.418,53.5,5,0,0,0.384,0,0.15,1,10.68,3,0,0
T000095,B000095,policy_question,chat,high,G02168,H00375,L02824,3,42,164.53,completed,none,1474,5,1,1,1149.91,1,0,0.733,0.185,225.7,0,4.83,Nashville,entire_home,51.19,3.91,4.44,4.39,2,strict,0,0,1,0,0,-0.346,0.326,12.8,1,0,0,0.443,1,0.307,0,5.41,4,0,0
T000096,B000096,host_cancellation,email,high,G02775,H00733,L01841,4,7,2599.71,completed,none,1405,6,2,0,3418.2,1,0,0.919,0.11,72.1,1,4.13,Chicago,entire_home,514.38,4.58,4.45,4.28,11,moderate,1,1,0,0,1,-0.198,0.92,12.0,3,0,1,0.606,0,0.216,0,9.6,5,0,0
T000097,B000097,refund_request,chat,medium,G03392,H01256,L02068,6,11,1363.48,cancelled,guest,1357,3,1,1,5127.26,1,1,0.903,0.076,28.3,2,4.73,New York,entire_home,187.77,4.84,4.35,4.19,7,flexible,0,0,0,0,0,-0.358,0.245,49.3,1,0,0,0.172,1,0.205,1,44.19,2,1,1
T000098,B000098,host_cancellation,chat,medium,G03290,H01052,L00788,7,11,1380.58,completed,none,977,4,0,0,1786.41,1,0,0.738,0.123,110.7,0,5.0,Denver,private_room,147.53,4.24,4.26,4.58,11,strict,0,0,1,0,0,-0.639,0.541,24.6,2,0,1,0.761,1,0.456,0,20.32,5,0,0
T000099,B000099,checkin_problem,chat,low,G01911,H00900,L00378,9,9,1222.86,completed,none,2135,5,0,1,892.15,1,0,0.963,0.025,110.9,3,4.95,San Francisco,entire_home,118.46,4.98,3.99,4.07,12,moderate,0,0,0,0,0,-0.897,0.355,37.4,2,0,0,0.348,0,0.141,0,14.17,4,0,0
T000100,B000100,policy_question,email,medium,G01427,H00785,L01325,7,6,1428.36,completed,none,1041,9,2,0,2126.57,1,0,0.701,0.061,206.3,2,4.77,Los Angeles,entire_home,194.66,4.73,4.49,4.91,9,moderate,1,1,0,0,0,-0.599,0.717,21.8,1,0,0,0.748,1,0.449,1,39.11,3,0,1
T000101,B000101,safety_issue,chat,low,G01126,H00153,L00144,2,4,311.68,completed,none,1858,3,1,0,3330.88,0,1,0.902,0.031,74.4,5,4.6,Boston,entire_home,144.89,4.77,3.83,4.84,5,flexible,1,1,0,0,0,-1.0,0.888,3.5,4,1,0,0.758,1,0.771,1,25.53,3,0,1
T000102,B000102,checkin_problem,chat,low,G02205,H01086,L00914,1,13,628.84,completed,none,1826,3,1,0,2487.68,1,0,0.985,0.022,41.8,3,4.89,Miami,entire_home,578.06,4.68,3.56,4.44,4,moderate,0,0,0,0,0,-0.574,0.327,21.3,1,0,0,0.336,0,0.138,0,22.24,4,0,0
T000103,B000103,refund_request,email,low,G01833,H00232,L00344,9,2,897.78,completed,none,166,8,1,1,3150.51,1,1,0.732,0.065,64.9,5,4.91,Chicago,entire_home,93.3,4.64,4.15,4.61,12,strict,0,1,1,0,0,-0.072,0.787,50.0,4,0,0,0.673,1,0.412,1,3.7,3,0,0
T000104,B000104,refund_request,phone,medium,G03065,H01321,L02037,2,36,244.45,completed,none,2434,7,2,0,762.4,1,0,0.797,0.024,246.2,5,4.18,Miami,private_room,107.68,4.94,4.41,4.21,15,flexible,0,0,0,0,0,-0.655,0.236,54.5,1,1,0,0.203,0,0.11,1,35.69,3,0,1
T000105,B000105,payment_problem,chat,low,G03337,H01168,L02400,7,25,947.9,completed,none,262,9,0,0,2331.74,1,0,0.762,0.039,37.8,1,4.38,New York,entire_home,140.48,4.52,4.96,4.92,23,flexible,0,0,0,0,0,0.082,0.257,96.9,1,0,0,0.161,0,0.145,0,5.13,5,0,0
T000106,B000106,checkin_problem,chat,low,G03052,H00351,L01564,4,37,1083.47,completed,none,1321,2,1,1,2072.0,1,0,0.817,0.028,140.7,5,4.59,Boston,entire_home,246.13,4.29,4.94,4.53,3,moderate,1,0,0,0,0,-0.467,0.2,46.4,2,0,0,0.293,0,0.129,0,12.72,5,0,0
T000107,B000107,policy_question,chat,low,G02326,H00509,L02520,4,37,516.51,cancelled,guest,956,5,4,1,2564.16,1,1,0.668,0.05,55.4,1,3.91,Seattle,entire_home,114.14,4.05,4.3,4.92,2,moderate,1,0,0,0,0,-0.075,0.26,34.6,1,0,0,0.35,1,0.269,1,52.99,2,1,1
T000108,B000108,checkin_problem,chat,medium,G01367,H00336,L00692,4,4,411.34,cancelled,host,2082,5,0,0,2223.2,1,0,0.79,0.022,54.3,3,4.54,Chicago,entire_home,100.33,4.86,4.37,4.53,5,moderate,1,1,0,1,0,-0.156,0.362,18.0,3,1,0,0.164,0,0.102,0,2.97,5,0,0
T000109,B000109,policy_question,chat,medium,G03859,H00139,L00943,4,32,616.23,completed,none,2588,7,1,0,752.53,1,0,0.884,0.097,32.8,3,4.87,Denver,entire_home,131.59,4.7,4.64,4.63,13,moderate,0,0,0,0,0,0.503,0.294,39.0,1,0,0,0.193,0,0.108,1,36.2,3,0,1
T000110,B000110,refund_request,phone,medium,G02465,H01147,L00861,9,29,1890.07,completed,none,846,2,0,0,2905.21,1,1,0.709,0.129,227.0,2,4.67,Miami,entire_home,187.54,5.0,4.31,4.98,15,moderate,0,0,0,0,1,0.173,0.478,7.7,1,1,0,0.271,0,0.124,0,6.2,4,0,0
T000111,B000111,policy_question,chat,medium,G01745,H01067,L00765,9,11,2788.98,completed,none,2127,5,0,1,1730.32,0,0,0.697,0.103,48.9,3,4.95,Nashville,entire_home,264.34,4.35,4.59,4.44,12,moderate,1,0,0,0,1,-0.334,0.408,31.6,2,0,0,0.328,0,0.137,0,14.3,4,0,0
T000112,B000112,checkin_problem,phone,medium,G00037,H01400,L00248,5,14,3406.65,active,none,563,2,3,0,2519.61,0,0,0.689,0.018,85.2,6,4.54,Nashville,private_room,568.85,4.63,4.84,3.87,1,strict,1,0,1,0,1,0.17,0.34,3.7,1,1,0,0.357,0,0.144,0,6.01,5,0,0
T000113,B000113,listing_not_as_described,chat,medium,G02176,H01101,L02184,6,18,1103.84,completed,none,304,3,0,0,2090.55,1,1,0.904,0.026,148.4,3,4.49,Nashville,private_room,147.99,3.81,4.78,4.03,19,strict,1,0,1,0,0,-0.298,0.174,38.9,2,1,0,0.093,0,0.09,0,3.44,4,0,0
T000114,B000114,policy_question,self_serve,medium,G00914,H00353,L00560,6,29,1785.97,completed,none,1027,3,0,1,1586.24,1,1,0.82,0.058,69.9,2,4.36,Miami,entire_home,262.49,4.67,4.14,4.23,5,moderate,1,0,0,0,1,-0.478,0.354,35.1,4,1,0,0.269,0,0.123,0,4.02,5,0,0
T000115,B000115,listing_not_as_described,chat,low,G02275,H00777,L00096,2,-2,641.95,completed,none,1585,4,1,0,2144.44,1,1,0.822,0.066,157.2,2,4.7,Miami,entire_home,310.62,4.34,3.81,4.83,6,strict,1,1,1,0,0,-1.0,0.809,31.3,6,0,0,0.761,1,0.456,0,30.32,3,0,1
T000116,B000116,listing_not_as_described,chat,medium,G02427,H00828,L00228,9,43,1557.74,active,none,1429,2,0,1,2852.81,1,0,0.727,0.165,139.3,0,4.56,San Francisco,entire_home,156.33,4.52,4.56,4.8,3,moderate,0,0,0,0,1,0.28,0.545,52.8,1,0,0,0.423,0,0.161,0,1.74,5,0,0
T000117,B000117,host_cancellation,chat,low,G03684,H00470,L02737,5,38,1501.95,completed,none,1834,4,2,0,4538.39,1,0,0.866,0.036,101.3,4,4.42,San Francisco,entire_home,260.3,4.48,3.75,4.52,16,flexible,1,0,0,0,0,-0.351,0.458,75.5,5,1,1,0.193,0,0.108,0,18.82,5,0,0
T000118,B000118,policy_question,chat,low,G00447,H01115,L00516,2,43,473.16,completed,none,1082,4,0,0,3438.1,0,0,0.908,0.059,13.6,0,4.93,Miami,entire_home,179.64,4.78,4.59,4.14,22,moderate,1,0,0,0,0,-0.524,0.276,55.6,3,0,1,0.339,1,0.265,0,47.4,3,0,1
T000119,B000119,checkin_problem,email,medium,G00297,H00296,L00164,4,-1,397.69,completed,none,2962,6,2,0,4491.11,0,0,0.795,0.195,265.7,3,4.58,Denver,entire_home,88.45,4.55,4.65,3.96,7,strict,0,1,1,0,0,-0.295,0.755,42.5,3,1,1,0.489,1,0.327,0,17.19,4,0,0
T000120,B000120,policy_question,self_serve,low,G00044,H00605,L02781,8,32,1740.5,completed,none,2889,3,1,0,1203.67,1,0,0.821,0.05,261.1,1,4.66,New York,entire_home,161.92,4.27,4.3,4.55,13,strict,1,0,1,0,1,-0.194,0.52,51.4,1,0,0,0.315,1,0.255,0,27.11,3,0,1
T000121,B000121,policy_question,chat,medium,G00300,H00214,L00334,8,26,1090.46,completed,none,338,5,2,0,917.46,1,0,0.825,0.019,146.4,0,4.49,Los Angeles,entire_home,123.97,5.0,5.0,4.47,3,moderate,1,0,0,0,0,-0.461,0.26,19.4,1,0,0,0.309,0,0.132,0,12.46,5,0,0
T000122,B000122,host_cancellation,self_serve,high,G03728,H00361,L00270,2,24,288.83,completed,none,1147,4,2,0,1391.12,0,1,0.872,0.035,85.0,1,4.8,San Francisco,entire_home,128.36,4.18,4.7,4.73,26,moderate,1,0,0,0,0,-0.665,0.644,14.2,2,1,0,0.567,0,0.203,0,0.76,4,0,0
T000123,B000123,refund_request,email,medium,G02752,H00026,L01813,3,35,1265.97,completed,none,923,4,0,0,3095.9,1,1,0.81,0.041,261.2,1,4.51,San Francisco,entire_home,383.27,3.99,4.74,4.33,11,flexible,1,0,0,0,0,-0.536,0.33,54.8,1,0,0,0.349,0,0.142,0,13.46,4,0,0
T000124,B000124,checkin_problem,phone,low,G03003,H01475,L01600,1,25,142.1,completed,none,1855,4,1,0,1348.88,1,0,0.73,0.01,18.0,2,4.37,New York,entire_home,123.24,4.62,4.5,4.65,14,moderate,1,0,0,0,0,-0.294,0.359,42.9,1,0,0,0.257,0,0.121,0,0.68,5,0,0
T000125,B000125,refund_request,email,medium,G01509,H01457,L00307,5,23,2334.02,completed,none,1132,7,0,0,1597.43,1,1,0.873,0.048,79.4,3,4.66,Miami,entire_home,384.77,4.67,4.84,4.24,4,moderate,0,0,0,0,1,-0.173,0.472,36.2,3,0,0,0.22,1,0.221,0,16.22,4,0,0
T000126,B000126,policy_question,phone,medium,G01648,H00132,L01584,5,4,488.04,completed,none,2088,6,1,0,1518.89,0,0,0.777,0.093,228.2,0,4.2,Miami,entire_home,78.3,4.68,3.83,4.76,6,moderate,0,1,0,0,0,-0.142,0.603,6.4,1,0,0,0.398,1,0.288,0,16.91,4,0,0
T000127,B000127,safety_issue,phone,low,G01204,H01266,L00033,4,17,401.9,completed,none,475,7,3,0,4053.64,1,0,0.853,0.046,101.4,1,4.56,Nashville,entire_home,88.97,4.67,4.63,4.51,16,strict,1,0,1,0,0,-0.553,0.655,4.6,1,1,0,0.763,1,0.773,0,16.54,4,0,0
T000128,B000128,host_cancellation,phone,medium,G02080,H00744,L02980,9,34,1699.86,completed,none,919,6,1,0,3060.45,1,1,0.887,0.061,131.5,1,4.57,Boston,entire_home,150.07,4.19,4.18,4.23,21,moderate,0,0,0,0,1,-0.383,0.805,12.8,5,0,0,0.535,1,0.348,0,16.31,4,0,0
T000129,B000129,safety_issue,chat,low,G02016,H01123,L01737,3,40,485.19,completed,none,630,6,0,1,2190.78,1,1,0.848,0.04,190.0,0,4.76,Seattle,private_room,138.04,4.31,4.67,4.34,19,moderate,1,0,0,0,0,-0.969,0.836,54.4,4,0,0,0.774,1,0.777,0,10.72,5,0,0
T000130,B000130,host_cancellation,phone,high,G03869,H00319,L02755,8,31,1004.11,active,none,892,2,0,0,3889.57,1,0,0.752,0.035,61.5,0,4.95,Seattle,entire_home,111.51,4.08,4.19,4.69,21,strict,1,0,1,0,0,-0.408,0.539,21.8,7,1,0,0.404,0,0.156,0,7.02,4,0,0
T000131,B000131,policy_question,chat,medium,G03558,H00907,L02832,4,42,845.34,completed,none,2686,6,1,0,1778.11,1,0,0.597,0.156,65.4,0,4.49,Austin,private_room,172.61,4.32,4.59,4.77,29,strict,0,0,1,0,0,-0.158,0.318,37.3,1,1,0,0.32,0,0.135,0,5.06,4,0,0
T000132,B000132,refund_request,self_serve,low,G03981,H00980,L02099,7,29,1678.51,active,none,393,4,0,2,921.62,1,0,0.846,0.158,67.3,5,4.47,Miami,entire_home,214.05,4.51,3.98,4.0,5,strict,1,0,1,0,1,-0.277,0.386,48.2,2,0,0,0.332,0,0.138,0,2.42,5,0,0
T000133,B000133,listing_not_as_described,phone,high,G02599,H00573,L02543,3,14,708.63,completed,none,2497,6,0,1,5146.47,0,1,0.898,0.025,82.6,3,4.91,Austin,private_room,187.65,4.97,4.81,4.94,16,flexible,0,0,0,0,0,-0.62,0.293,47.4,3,1,0,0.225,1,0.223,0,15.72,4,0,0
T000134,B000134,refund_request,email,medium,G03410,H01151,L02242,6,13,815.14,completed,none,727,0,0,0,855.87,0,0,0.899,0.071,9.1,1,4.74,Denver,entire_home,133.8,3.76,4.82,4.75,12,moderate,1,0,0,0,0,-0.128,0.268,31.7,2,0,0,0.176,1,0.206,0,39.59,3,0,1
T000135,B000135,refund_request,phone,medium,G01333,H00909,L00634,1,44,181.46,cancelled,guest,2988,4,1,0,1955.28,1,1,0.867,0.078,47.7,1,4.94,Boston,entire_home,152.54,4.78,4.08,5.0,7,strict,0,0,1,0,0,-0.09,0.586,8.8,3,1,0,0.258,0,0.121,0,9.58,5,0,0
T000136,B000136,listing_not_as_described,phone,low,G03782,H00215,L00619,7,-1,628.72,active,none,1229,3,2,1,1425.95,1,1,0.79,0.008,167.7,0,4.38,Boston,entire_home,80.98,4.93,4.52,4.41,12,moderate,1,1,0,0,0,-0.526,0.716,37.4,2,0,0,0.608,0,0.217,0,7.98,4,0,0
T000137,B000137,refund_request,chat,low,G02964,H01082,L02875,3,16,519.53,active,none,2209,4,2,0,2673.39,1,0,0.88,0.038,183.1,0,4.57,Seattle,entire_home,146.09,4.43,3.73,4.4,3,strict,0,0,1,0,0,-0.117,0.159,36.4,5,1,0,0.094,0,0.09,0,19.94,5,0,0
T000138,B000138,payment_problem,self_serve,medium,G03281,H00398,L00568,4,28,1130.92,completed,none,661,9,0,2,5502.12,1,0,0.729,0.094,161.9,3,4.68,Miami,entire_home,245.83,4.86,3.94,4.25,9,moderate,1,0,0,0,0,-0.696,0.171,63.3,3,0,0,0.439,0,0.165,0,5.07,4,0,0
T000139,B000139,host_cancellation,phone,medium,G02993,H00337,L00896,4,37,995.27,completed,none,435,7,0,1,1448.28,1,0,0.685,0.08,204.2,3,4.58,Seattle,entire_home,222.93,4.41,5.0,4.38,4,strict,1,0,1,0,0,-0.591,0.647,110.0,1,0,1,0.769,1,0.559,1,4.19,3,0,0
T000140,B000140,safety_issue,email,medium,G01588,H00652,L02259,6,38,1233.75,completed,none,1545,4,0,0,670.13,1,1,0.64,0.036,77.6,3,4.47,Seattle,entire_home,182.16,4.67,4.43,4.78,11,moderate,1,0,0,0,0,0.279,0.686,53.8,3,1,0,0.538,0,0.494,0,8.88,5,0,0
T000141,B000141,host_cancellation,email,low,G03659,H00563,L01231,9,21,2437.43,active,none,365,4,5,0,1620.29,1,0,0.857,0.056,169.1,1,4.18,Denver,entire_home,226.92,4.3,4.4,4.28,9,moderate,0,0,0,0,1,-0.319,0.686,110.0,6,1,0,0.504,1,0.428,1,9.62,3,0,0
T000142,B000142,policy_question,chat,low,G03147,H00802,L00564,5,24,1654.41,completed,none,1099,6,2,2,1281.58,1,1,0.685,0.023,104.8,2,4.59,San Francisco,private_room,271.21,5.0,4.78,4.17,8,moderate,1,0,0,0,1,0.446,0.359,74.4,1,0,0,0.264,0,0.122,0,0.82,5,0,0
T000143,B000143,policy_question,chat,low,G00135,H01156,L01747,9,22,1120.66,completed,none,398,4,0,1,4605.96,1,0,0.503,0.016,259.8,3,4.83,New York,entire_home,116.19,4.75,4.53,4.08,14,strict,1,0,1,0,0,-0.269,0.501,23.6,1,0,0,0.4,0,0.154,0,6.24,5,0,0
T000144,B000144,host_cancellation,chat,low,G00937,H00904,L02244,6,1,1444.53,completed,none,2193,3,0,0,1300.03,1,1,0.862,0.074,56.2,3,4.68,Los Angeles,entire_home,203.63,4.39,4.03,4.3,5,flexible,0,1,0,0,0,-0.748,0.762,88.7,5,1,1,0.598,0,0.213,1,15.66,5,0,0
T000145,B000145,policy_question,chat,medium,G00911,H00414,L02989,1,29,236.13,completed,none,1336,6,1,0,3090.3,1,0,0.798,0.031,108.5,3,4.86,Los Angeles,entire_home,232.74,4.45,4.68,4.51,16,moderate,1,0,0,0,0,-0.945,0.233,40.9,1,1,0,0.206,0,0.11,0,18.65,5,0,0
T000146,B000146,checkin_problem,chat,medium,G03631,H01019,L00309,6,7,1018.34,cancelled,guest,883,11,1,0,715.64,1,1,0.791,0.022,19.1,1,4.53,New York,entire_home,156.76,4.81,4.78,3.95,13,moderate,1,1,0,0,0,-0.276,0.365,14.8,1,0,0,0.265,0,0.122,0,12.27,5,0,0
T000147,B000147,payment_problem,chat,low,G00026,H00966,L01770,7,19,1157.64,completed,none,748,2,0,1,893.61,1,1,0.903,0.029,16.1,3,4.29,Seattle,entire_home,146.8,4.5,4.9,4.75,16,flexible,1,0,0,0,0,-0.324,0.387,66.8,1,1,0,0.088,1,0.179,0,18.98,4,0,0
T000148,B000148,listing_not_as_described,chat,medium,G00311,H00146,L01034,4,15,1702.92,active,none,1920,9,2,0,1107.31,1,0,0.881,0.121,136.6,0,4.23,Boston,private_room,358.35,4.91,4.48,4.24,9,flexible,0,0,0,0,1,-0.432,0.228,106.5,3,0,0,0.186,0,0.151,1,12.25,5,0,0
T000149,B000149,checkin_problem,chat,high,G03558,H00387,L00791,1,39,269.81,active,none,2686,6,1,0,1778.11,1,0,0.855,0.1,171.9,2,4.4,Boston,private_room,204.01,4.33,4.08,4.0,26,moderate,1,0,0,0,0,-0.123,0.316,12.8,3,0,0,0.201,0,0.109,0,2.68,5,0,0
T000150,B000150,refund_request,chat,low,G03371,H01270,L00329,2,26,535.8,completed,none,704,1,1,0,3721.98,1,0,0.67,0.099,84.9,1,4.98,Boston,entire_home,237.07,4.58,4.02,4.25,6,moderate,1,0,0,0,0,-0.692,0.294,52.2,1,1,0,0.394,1,0.287,0,4.6,5,0,0
T000151,B000151,policy_question,email,high,G03858,H00851,L01124,7,17,1423.51,completed,none,2919,10,0,1,1127.39,1,0,0.858,0.032,96.4,0,4.65,Nashville,entire_home,188.63,4.34,4.4,4.35,15,flexible,1,0,0,0,0,0.274,0.312,5.3,3,0,0,0.171,0,0.104,0,6.52,4,0,0
T000152,B000152,checkin_problem,chat,low,G02669,H00070,L02767,7,8,1210.59,completed,none,936,4,0,0,1844.28,1,0,0.864,0.062,157.2,2,5.0,Miami,entire_home,155.8,4.89,4.49,4.2,6,moderate,1,0,0,0,0,-0.052,0.425,76.5,5,0,0,0.214,0,0.112,0,5.58,5,0,0
T000153,B000153,policy_question,chat,high,G02638,H00900,L00378,7,30,975.27,completed,none,2994,5,0,0,2821.69,0,0,0.963,0.025,110.9,3,4.95,San Francisco,entire_home,118.46,4.98,3.99,4.07,12,moderate,0,0,0,0,0,-0.042,0.142,38.3,1,0,0,0.131,0,0.096,0,3.46,3,0,0
T000154,B000154,listing_not_as_described,phone,high,G02080,H00628,L02290,2,40,176.36,completed,none,919,6,1,0,3060.45,1,0,0.662,0.054,202.2,3,5.0,Austin,entire_home,75.1,4.91,4.15,4.31,7,moderate,1,0,0,0,0,-0.288,0.467,24.9,3,1,0,0.22,0,0.113,0,1.21,4,0,0
T000155,B000155,safety_issue,email,medium,G01183,H00250,L00520,4,14,635.6,completed,none,1646,6,1,0,1585.72,1,1,0.886,0.075,100.0,3,4.89,Denver,entire_home,133.2,4.73,4.51,4.51,5,flexible,1,0,0,0,0,-0.387,0.64,17.2,2,1,0,0.424,0,0.437,0,4.67,5,0,0
T000156,B000156,payment_problem,chat,high,G02074,H01052,L02270,6,34,555.73,completed,none,126,5,0,0,1529.25,1,0,0.738,0.123,110.7,0,5.0,Seattle,entire_home,86.21,4.45,5.0,4.41,9,moderate,0,0,0,0,0,-0.039,0.366,21.1,3,0,0,0.324,1,0.259,0,29.07,3,0,1
T000157,B000157,refund_request,chat,low,G02382,H00251,L02903,9,40,1432.1,completed,none,800,5,1,0,2659.45,1,0,0.936,0.048,27.2,3,4.83,Nashville,entire_home,132.92,4.61,4.28,4.58,9,flexible,1,0,0,0,0,-0.04,0.206,35.4,2,1,0,0.052,0,0.083,0,4.89,5,0,0
T000158,B000158,checkin_problem,chat,medium,G03864,H00851,L01124,5,38,1113.64,completed,none,1682,7,3,0,1663.53,1,0,0.858,0.032,96.4,0,4.65,Nashville,entire_home,188.63,4.34,4.4,4.35,15,flexible,1,0,0,0,0,-0.204,0.356,3.1,1,0,0,0.268,0,0.123,0,7.55,5,0,0
T000159,B000159,safety_issue,phone,medium,G00698,H00529,L01033,9,22,4724.02,completed,none,2784,4,1,1,2890.1,1,0,0.708,0.01,78.1,2,4.67,San Francisco,private_room,442.93,4.75,3.8,4.78,4,flexible,0,0,0,0,1,-0.929,0.907,38.9,4,1,0,0.754,1,0.77,1,12.74,4,0,0
T000160,B000160,refund_request,chat,medium,G00161,H00372,L00534,4,2,1312.0,completed,none,2626,2,1,0,2477.54,1,0,0.895,0.05,23.5,1,5.0,Los Angeles,hotel_room,286.73,4.38,4.81,4.6,3,moderate,1,1,0,0,0,0.28,0.695,80.7,3,0,1,0.366,1,0.275,1,31.72,3,0,1
T000161,B000161,safety_issue,phone,medium,G02655,H00504,L02626,8,39,2701.82,completed,none,1512,9,0,0,1785.6,1,1,0.775,0.043,63.0,1,4.68,Denver,entire_home,272.5,4.93,4.77,5.0,6,moderate,1,0,0,0,1,-0.385,0.89,73.3,3,1,0,0.507,0,0.479,0,5.44,5,0,0
T000162,B000162,policy_question,chat,low,G02759,H00859,L02925,4,9,1276.81,completed,none,2646,7,3,0,4211.52,1,1,0.665,0.038,73.9,1,4.69,Boston,entire_home,295.21,5.0,4.01,4.44,16,moderate,0,0,0,0,0,0.599,0.276,21.3,3,0,0,0.349,0,0.142,0,24.99,4,0,1
