ticket_id,booking_id,issue_category,contact_channel,priority_initial
T000708,B000708,host_cancellation,chat,medium
T000709,B000709,refund_request,self_serve,low
T000710,B000710,refund_request,email,high
T000711,B000711,listing_not_as_described,phone,medium
T000712,B000712,listing_not_as_described,email,low
T000713,B000713,safety_issue,chat,medium
T000714,B000714,listing_not_as_described,chat,low
T000715,B000715,checkin_problem,phone,low
T000716,B000716,refund_request,chat,high
T000717,B000717,listing_not_as_described,chat,low
T000718,B000718,checkin_problem,phone,medium
T000719,B000719,safety_issue,self_serve,low
T000720,B000720,refund_request,email,low
T000721,B000721,payment_problem,phone,medium
T000722,B000722,listing_not_as_described,chat,low
T000723,B000723,policy_question,chat,high
T000724,B000724,checkin_problem,chat,low
T000725,B000725,refund_request,phone,high
T000726,B000726,listing_not_as_described,chat,medium
T000727,B000727,listing_not_as_described,chat,low
T000728,B000728,refund_request,chat,low
T000729,B000729,refund_request,chat,medium
T000730,B000730,policy_question,chat,low
T000731,B000731,listing_not_as_described,phone,medium
T000732,B000732,checkin_problem,chat,medium
T000733,B000733,listing_not_as_described,chat,low
T000734,B000734,host_cancellation,phone,medium
T000735,B000735,checkin_problem,phone,low
T000736,B000736,policy_question,chat,medium
T000737,B000737,policy_question,email,medium
T000738,B000738,policy_question,phone,medium
T000739,B000739,refund_request,chat,low
T000740,B000740,refund_request,chat,medium
T000741,B000741,refund_request,phone,high
T000742,B000742,payment_problem,chat,medium
T000743,B000743,payment_problem,chat,medium
T000744,B000744,refund_request,chat,low
T000745,B000745,checkin_problem,email,low
T000746,B000746,checkin_problem,chat,low
T000747,B000747,payment_problem,email,medium
T000748,B000748,refund_request,chat,low
T000749,B000749,payment_problem,chat,high
T000750,B000750,payment_problem,phone,low
T000751,B000751,refund_request,chat,medium
T000752,B000752,policy_question,chat,medium
T000753,B000753,refund_request,chat,medium
T000754,B000754,refund_request,phone,low
T000755,B000755,safety_issue,phone,high
T000756,B000756,checkin_problem,chat,low
T000757,B000757,host_cancellation,email,high
T000758,B000758,refund_request,email,high
T000759,B000759,policy_question,chat,low
T000760,B000760,listing_not_as_described,email,high
T000761,B000761,listing_not_as_described,email,low
T000762,B000762,refund_request,self_serve,medium
T000763,B000763,checkin_problem,self_serve,high
T000764,B000764,refund_request,self_serve,low
T000765,B000765,checkin_problem,chat,medium
T000766,B000766,checkin_problem,phone,low
T000767,B000767,host_cancellation,chat,medium
T000768,B000768,listing_not_as_described,chat,medium
T000769,B000769,checkin_problem,phone,low
T000770,B000770,listing_not_as_described,chat,medium
T000771,B000771,listing_not_as_described,chat,high
T000772,B000772,checkin_problem,chat,medium
T000773,B000773,policy_question,email,medium
T000774,B000774,host_cancellation,chat,low
T000775,B000775,policy_question,email,medium
T000776,B000776,refund_request,chat,medium
T000777,B000777,policy_question,chat,low
T000778,B000778,listing_not_as_described,phone,medium
T000779,B000779,host_cancellation,chat,high
T000780,B000780,payment_problem,chat,medium
T000781,B000781,checkin_problem,phone,medium
T000782,B000782,policy_question,email,low
T000783,B000783,refund_request,email,medium
T000784,B000784,checkin_problem,phone,low
T000785,B000785,safety_issue,phone,low
T000786,B000786,policy_question,email,low
T000787,B000787,payment_problem,self_serve,medium
T000788,B000788,host_cancellation,self_serve,medium
T000789,B000789,payment_problem,chat,low
T000790,B000790,listing_not_as_described,email,high
T000791,B000791,checkin_problem,email,medium
T000792,B000792,host_cancellation,email,low
T000793,B000793,refund_request,email,low
T000794,B000794,listing_not_as_described,email,high
T000795,B000795,checkin_problem,chat,low
T000796,B000796,refund_request,self_serve,low
T000797,B000797,refund_request,email,low
T000798,B000798,policy_question,self_serve,medium
T000799,B000799,checkin_problem,phone,medium
T000800,B000800,policy_question,email,low
T000801,B000801,checkin_problem,phone,low
T000802,B000802,safety_issue,chat,low
T000803,B000803,refund_request,chat,low
T000804,B000804,checkin_problem,email,medium
T000805,B000805,payment_problem,self_serve,low
T000806,B000806,host_cancellation,email,high
T000807,B000807,checkin_problem,chat,medium
T000808,B000808,checkin_problem,email,medium
T000809,B000809,checkin_problem,phone,medium
T000810,B000810,policy_question,phone,low
T000811,B000811,payment_problem,phone,low
T000812,B000812,refund_request,self_serve,high
T000813,B000813,policy_question,phone,low
T000814,B000814,host_cancellation,self_serve,medium
T000815,B000815,listing_not_as_described,chat,high
T000816,B000816,safety_issue,chat,high
T000817,B000817,payment_problem,chat,low
T000818,B000818,checkin_problem,email,low
T000819,B000819,refund_request,phone,medium
T000820,B000820,host_cancellation,self_serve,low
T000821,B000821,safety_issue,chat,high
T000822,B000822,host_cancellation,email,medium
T000823,B000823,payment_problem,chat,low
T000824,B000824,refund_request,email,low
T000825,B000825,policy_question,phone,low
T000826,B000826,checkin_problem,chat,high
T000827,B000827,payment_problem,email,medium
T000828,B000828,payment_problem,phone,low
T000829,B000829,policy_question,email,low
T000830,B000830,listing_not_as_described,phone,low
T000831,B000831,refund_request,chat,medium
T000832,B000832,refund_request,phone,medium
T000833,B000833,payment_problem,email,low
T000834,B000834,payment_problem,chat,medium
T000835,B000835,refund_request,chat,medium
T000836,B000836,listing_not_as_described,chat,medium
T000837,B000837,refund_request,chat,low
T000838,B000838,safety_issue,email,medium
T000839,B000839,host_cancellation,phone,low
T000840,B000840,policy_question,chat,low
T000841,B000841,safety_issue,email,medium
T000842,B000842,policy_question,self_serve,low
T000843,B000843,host_cancellation,chat,medium
T000844,B000844,policy_question,chat,low
T000845,B000845,checkin_problem,phone,medium
T000846,B000846,refund_request,email,low
T000847,B000847,refund_request,chat,medium
T000848,B000848,refund_request,chat,low
T000849,B000849,checkin_problem,email,medium
T000850,B000850,refund_request,self_serve,high
T000851,B000851,checkin_problem,self_serve,low
T000852,B000852,listing_not_as_described,phone,medium
T000853,B000853,checkin_problem,chat,medium
T000854,B000854,safety_issue,phone,medium
T000855,B000855,checkin_problem,chat,low
T000856,B000856,payment_problem,chat,low
T000857,B000857,checkin_problem,chat,low
T000858,B000858,policy_question,email,medium
T000859,B000859,host_cancellation,self_serve,low
T000860,B000860,listing_not_as_described,phone,low
T000861,B000861,listing_not_as_described,email,low
T000862,B000862,policy_question,chat,low
T000863,B000863,safety_issue,chat,medium
T000864,B000864,host_cancellation,chat,low
T000865,B000865,host_cancellation,phone,low
T000866,B000866,policy_question,phone,high
T000867,B000867,checkin_problem,chat,low
T000868,B000868,refund_request,email,low
T000869,B000869,refund_request,chat,medium
T000870,B000870,listing_not_as_described,email,medium
T000871,B000871,checkin_problem,email,high
T000872,B000872,listing_not_as_described,chat,low
T000873,B000873,safety_issue,chat,low
T000874,B000874,host_cancellation,phone,medium
T000875,B000875,listing_not_as_described,email,low
T000876,B000876,refund_request,self_serve,medium
T000877,B000877,listing_not_as_described,phone,high
T000878,B000878,refund_request,email,low
T000879,B000879,safety_issue,phone,low
T000880,B000880,listing_not_as_described,chat,medium
T000881,B000881,host_cancellation,chat,medium
T000882,B000882,refund_request,phone,medium
T000883,B000883,refund_request,email,high
T000884,B000884,policy_question,chat,low
T000885,B000885,payment_problem,chat,low
T000886,B000886,host_cancellation,phone,low
T000887,B000887,listing_not_as_described,chat,medium
T000888,B000888,host_cancellation,chat,high
T000889,B000889,refund_request,email,medium
T000890,B000890,refund_request,chat,medium
T000891,B000891,payment_problem,chat,medium
T000892,B000892,policy_question,email,low
T000893,B000893,policy_question,chat,medium
T000894,B000894,refund_request,chat,low
T000895,B000895,listing_not_as_described,chat,high
T000896,B000896,payment_problem,email,medium
T000897,B000897,host_cancellation,email,medium
T000898,B000898,host_cancellation,email,medium
T000899,B000899,policy_question,phone,medium
T000900,B000900,policy_question,phone,low
T000901,B000901,policy_question,chat,low
T000902,B000902,refund_request,chat,low
T000903,B000903,listing_not_as_described,chat,low
T000904,B000904,policy_question,chat,low
T000905,B000905,payment_problem,chat,low
T000906,B000906,payment_problem,chat,low
T000907,B000907,checkin_problem,chat,low
T000908,B000908,safety_issue,phone,high
T000909,B000909,refund_request,self_serve,low
T000910,B000910,policy_question,self_serve,high
T000911,B000911,payment_problem,phone,low
T000912,B000912,payment_problem,phone,medium
T000913,B000913,policy_question,self_serve,medium
T000914,B000914,checkin_problem,phone,medium
T000915,B000915,refund_request,email,medium
T000916,B000916,checkin_problem,phone,high
T000917,B000917,policy_question,phone,low
T000918,B000918,policy_question,chat,high
T000919,B000919,payment_problem,chat,high
T000920,B000920,host_cancellation,chat,high
T000921,B000921,payment_problem,email,medium
T000922,B000922,payment_problem,phone,low
T000923,B000923,refund_request,phone,low
T000924,B000924,listing_not_as_described,chat,medium
T000925,B000925,checkin_problem,chat,medium
T000926,B000926,payment_problem,phone,medium
T000927,B000927,checkin_problem,email,low
T000928,B000928,refund_request,phone,high
T000929,B000929,refund_request,email,low
T000930,B000930,listing_not_as_described,chat,medium
T000931,B000931,policy_question,self_serve,medium
T000932,B000932,checkin_problem,chat,low
T000933,B000933,policy_question,self_serve,medium
T000934,B000934,policy_question,chat,low
T000935,B000935,payment_problem,chat,low
T000936,B000936,listing_not_as_described,chat,low
T000937,B000937,policy_question,chat,high
T000938,B000938,listing_not_as_described,chat,low
T000939,B000939,policy_question,phone,low
T000940,B000940,policy_question,phone,low
T000941,B000941,payment_problem,chat,low
T000942,B000942,refund_request,phone,low
T000943,B000943,checkin_problem,chat,low
T000944,B000944,refund_request,chat,low
T000945,B000945,safety_issue,phone,medium
T000946,B000946,checkin_problem,chat,medium
T000947,B000947,host_cancellation,email,medium
T000948,B000948,refund_request,self_serve,low
T000949,B000949,refund_request,phone,medium
T000950,B000950,host_cancellation,self_serve,low
T000951,B000951,checkin_problem,phone,medium
T000952,B000952,safety_issue,chat,low
T000953,B000953,refund_request,self_serve,medium
T000954,B000954,refund_request,chat,low
T000955,B000955,refund_request,chat,medium
T000956,B000956,host_cancellation,chat,medium
T000957,B000957,host_cancellation,chat,medium
T000958,B000958,policy_question,phone,low
T000959,B000959,checkin_problem,email,low
T000960,B000960,policy_question,chat,medium
T000961,B000961,listing_not_as_described,phone,medium
T000962,B000962,policy_question,chat,medium
T000963,B000963,host_cancellation,self_serve,low
T000964,B000964,host_cancellation,email,medium
T000965,B000965,policy_question,phone,low
T000966,B000966,policy_question,chat,low
T000967,B000967,policy_question,phone,high
T000968,B000968,payment_problem,email,high
T000969,B000969,policy_question,self_serve,low
T000970,B000970,refund_request,chat,medium
T000971,B000971,listing_not_as_described,chat,low
T000972,B000972,policy_question,self_serve,medium
T000973,B000973,host_cancellation,self_serve,medium
T000974,B000974,payment_problem,email,medium
T000975,B000975,host_cancellation,chat,medium
T000976,B000976,host_cancellation,email,low
T000977,B000977,refund_request,self_serve,medium
T000978,B000978,policy_question,chat,low
T000979,B000979,checkin_problem,chat,low
T000980,B000980,refund_request,chat,medium
T000981,B000981,checkin_problem,chat,medium
T000982,B000982,host_cancellation,phone,low
T000983,B000983,policy_question,self_serve,medium
T000984,B000984,checkin_problem,chat,low
T000985,B000985,policy_question,chat,medium
T000986,B000986,refund_request,chat,medium
T000987,B000987,listing_not_as_described,self_serve,medium
T000988,B000988,checkin_problem,chat,low
T000989,B000989,listing_not_as_described,phone,high
T000990,B000990,checkin_problem,phone,medium
T000991,B000991,payment_problem,phone,medium
T000992,B000992,refund_request,email,medium
T000993,B000993,policy_question,chat,low
T000994,B000994,listing_not_as_described,chat,low
T000995,B000995,safety_issue,chat,low
T000996,B000996,checkin_problem,phone,low
T000997,B000997,listing_not_as_described,chat,medium
T000998,B000998,checkin_problem,self_serve,medium
T000999,B000999,host_cancellation,phone,medium
T001000,B001000,policy_question,email,medium
T001001,B001001,policy_question,email,high
T001002,B001002,policy_question,phone,medium
T001003,B001003,refund_request,chat,low
T001004,B001004,policy_question,chat,medium
T001005,B001005,policy_question,phone,medium
T001006,B001006,listing_not_as_described,self_serve,high
