guest_id,guest_account_age_days,guest_past_bookings_count,guest_past_support_tickets_12m,guest_past_refund_requests_12m,guest_lifetime_booking_value,guest_id_verified
G02840,971,7,0,1,2935.25,1
G02841,1020,9,1,0,2209.11,1
G02842,1142,6,3,1,2669.89,1
G02843,1837,5,1,0,2092.84,1
G02844,161,7,2,1,2256.66,1
G02845,2449,1,2,0,2410.12,1
G02846,198,3,1,0,2994.46,1
G02847,1284,3,1,0,3126.96,1
G02848,660,11,2,0,1335.71,1
G02849,1776,4,3,2,1591.66,1
G02850,1071,2,2,1,1204.0,1
G02851,2011,5,0,0,4820.85,1
G02852,399,7,0,0,1266.06,1
G02853,1734,2,1,0,872.75,1
G02854,1583,5,1,0,1416.85,1
G02855,2126,2,0,1,5158.56,1
G02856,2172,1,0,0,1430.0,0
G02857,75,6,2,1,1526.39,1
G02858,2185,4,1,1,3111.61,1
G02859,602,7,2,0,3552.22,1
G02860,837,7,1,1,1506.97,1
G02861,1529,6,2,0,1026.73,1
G02862,500,6,0,0,1580.26,1
G02863,1597,6,2,0,2740.13,1
G02864,138,7,2,1,2281.64,1
G02865,2098,4,0,0,3391.42,1
G02866,1795,9,1,0,2843.5,0
G02867,973,4,1,0,3020.28,1
G02868,1643,6,1,2,3148.69,0
G02869,1886,7,0,0,2849.87,1
G02870,2302,4,0,0,2430.9,1
G02871,2029,6,0,0,2580.64,1
G02872,2758,2,1,0,3072.62,1
G02873,1901,6,3,0,1336.46,1
G02874,2611,4,1,1,4098.56,1
G02875,2805,3,1,1,1120.98,1
G02876,1450,3,1,0,1041.86,1
G02877,547,5,1,1,1772.17,1
G02878,922,3,0,1,1963.98,1
G02879,581,4,3,2,2240.37,1
G02880,1373,3,2,1,2217.28,1
G02881,1957,6,0,0,1623.89,1
G02882,2004,9,4,0,1526.7,1
G02883,2097,5,2,0,2522.24,1
G02884,2965,6,2,0,3396.77,1
G02885,704,4,0,0,1469.51,1
G02886,2309,3,1,1,689.17,1
G02887,2404,9,0,1,1066.8,1
G02888,1626,3,1,0,1581.31,1
G02889,638,9,0,1,916.02,1
G02890,2791,4,2,1,2936.07,1
G02891,1010,8,2,0,1594.89,1
G02892,2979,3,0,0,3061.12,1
G02893,641,3,1,0,2409.69,1
G02894,2840,5,2,0,3081.77,1
G02895,2660,8,1,0,3175.69,0
G02896,1862,3,2,0,4723.75,1
G02897,2857,4,0,1,366.56,1
G02898,1206,8,0,0,2957.84,1
G02899,686,3,0,0,2517.78,1
G02900,1852,3,0,0,3603.58,1
G02901,188,2,2,0,1143.61,1
G02902,1620,7,1,1,1668.22,0
G02903,1688,2,0,1,2490.31,1
G02904,985,6,0,1,2180.6,1
G02905,548,5,0,1,1151.15,1
G02906,2773,6,1,0,1419.92,1
G02907,2974,2,2,0,3938.9,1
G02908,1432,10,2,0,1403.98,1
G02909,876,3,1,0,3112.29,1
G02910,618,6,1,1,820.92,1
G02911,2462,5,1,0,1624.24,1
G02912,1366,7,1,1,1381.22,1
G02913,1244,6,0,0,2240.17,1
G02914,903,7,1,1,1396.48,0
G02915,163,4,5,0,1404.32,0
G02916,1975,7,1,1,4797.42,1
G02917,270,2,3,1,1339.38,1
G02918,632,6,0,0,3339.49,0
G02919,906,7,2,0,3104.2,1
G02920,2015,5,0,2,2518.76,1
G02921,1642,4,0,0,2047.24,1
G02922,205,5,3,0,2256.18,1
G02923,582,2,2,0,1559.1,1
G02924,1580,8,0,2,1640.16,1
G02925,841,5,2,0,1655.97,0
G02926,1837,6,0,0,2051.11,1
G02927,1252,5,0,0,3359.93,1
G02928,1720,6,2,0,4086.29,1
G02929,1643,8,3,0,1692.59,1
G02930,2644,7,1,1,1236.41,1
G02931,2298,0,2,0,3150.26,1
G02932,875,4,1,0,1334.03,1
G02933,1465,7,0,2,1711.81,1
G02934,2244,7,3,1,1804.96,1
G02935,690,2,0,0,1805.3,1
G02936,2011,3,0,0,2619.77,1
G02937,2687,9,3,0,3539.84,1
G02938,1423,7,1,0,5005.99,1
G02939,2002,8,3,0,2337.27,1
G02940,672,4,1,0,1166.66,1
G02941,1172,2,2,0,3140.7,1
G02942,1496,6,0,0,1226.78,0
G02943,944,2,0,1,1349.68,1
G02944,2247,4,1,0,669.77,1
G02945,1450,9,1,0,2502.51,1
G02946,2540,4,1,0,3042.44,1
G02947,896,3,1,0,1647.49,1
G02948,2190,4,1,0,2203.84,1
G02949,1337,2,2,0,3574.44,1
G02950,165,7,2,1,3131.92,1
G02951,2362,7,2,1,1366.19,0
G02952,2069,2,2,0,2286.53,1
G02953,1106,4,2,0,2817.17,1
G02954,1754,4,0,0,1427.94,1
G02955,2353,5,2,0,847.64,1
G02956,1939,6,3,0,1946.17,1
G02957,371,6,0,0,2980.88,1
G02958,1881,8,2,0,2315.61,0
G02959,853,4,1,0,1575.45,1
G02960,384,1,0,0,3037.74,1
G02961,1932,4,0,0,6177.28,1
G02962,2493,6,0,0,4525.99,1
G02963,425,3,2,1,2770.0,1
G02964,2209,4,2,0,2673.39,1
G02965,629,1,3,0,1954.53,1
G02966,895,7,0,0,2350.21,1
G02967,2538,2,1,0,560.28,1
G02968,2375,9,1,0,2833.6,1
G02969,598,6,0,1,3446.64,0
G02970,2337,5,2,0,1204.14,0
G02971,593,10,1,0,1358.29,0
G02972,1688,7,1,0,607.7,1
G02973,573,5,0,0,1926.12,1
G02974,2076,4,5,0,2179.08,1
G02975,2091,11,0,0,2361.19,1
G02976,1705,4,0,0,2014.17,1
G02977,2471,3,1,0,599.21,1
G02978,177,1,2,0,359.32,1
G02979,529,7,1,1,1943.74,1
G02980,1634,5,2,0,1612.48,1
G02981,966,7,2,1,2649.52,1
G02982,1518,5,2,1,1948.73,1
G02983,198,2,4,0,1808.22,0
G02984,2658,5,2,0,861.53,0
G02985,2890,9,1,0,2543.47,1
G02986,853,11,1,0,2016.65,1
G02987,1538,6,3,0,4034.44,1
G02988,2070,6,5,0,2458.69,1
G02989,1081,3,1,3,1558.02,0
G02990,2890,8,0,3,1843.03,1
G02991,98,3,0,0,2608.42,1
G02992,1904,8,1,0,3717.65,1
G02993,435,7,0,1,1448.28,1
G02994,637,6,0,0,3540.35,0
G02995,588,6,2,0,3147.4,1
G02996,344,3,1,0,6104.65,0
G02997,1318,7,0,1,1631.01,1
G02998,1980,4,0,0,2385.35,1
G02999,571,4,1,1,2091.68,1
G03000,611,10,0,1,4245.96,1
G03001,1728,6,2,0,1017.79,1
G03002,2291,2,0,0,4230.15,1
G03003,1855,4,1,0,1348.88,1
G03004,2609,3,1,0,2989.64,1
G03005,960,9,2,1,3321.01,1
G03006,2080,6,0,0,1579.51,1
G03007,2439,3,0,1,1300.56,1
G03008,2325,7,1,0,1213.02,1
G03009,532,5,1,0,1180.8,1
G03010,1178,7,1,0,3442.73,1
G03011,2431,7,0,0,1664.38,1
G03012,1092,2,1,1,1119.85,1
G03013,1902,7,0,0,3345.69,1
G03014,884,3,0,1,1722.78,1
G03015,2262,7,2,1,2972.96,1
G03016,1679,5,1,1,1276.13,1
G03017,2424,8,3,0,1909.46,1
G03018,2792,3,2,1,1317.56,1
G03019,2261,7,2,0,1470.52,1
G03020,2127,4,1,1,2141.56,1
G03021,1750,3,1,0,3913.76,1
G03022,2676,3,0,0,3926.55,0
G03023,2652,2,2,1,1789.75,1
G03024,782,9,0,1,2569.5,1
G03025,2728,10,2,1,1339.3,1
G03026,2106,7,1,0,2953.0,1
G03027,881,7,2,0,3960.45,1
G03028,447,4,1,0,1207.64,1
G03029,2114,4,2,0,2374.49,1
G03030,1784,5,1,0,505.0,1
G03031,1278,3,0,1,3311.74,1
G03032,1992,7,1,1,985.26,1
G03033,1068,4,0,0,1221.95,1
G03034,1578,4,1,2,1617.01,1
G03035,1012,4,1,1,1072.98,1
G03036,2275,8,0,0,1565.53,1
G03037,774,5,1,1,2945.84,1
G03038,2727,3,2,0,986.65,0
G03039,1815,11,0,0,3061.32,1
G03040,2649,7,1,0,468.37,1
G03041,2427,5,0,0,1967.5,1
G03042,1202,6,1,1,1481.89,1
G03043,1451,2,1,1,4711.66,1
G03044,2757,1,1,0,1028.19,1
G03045,307,3,2,1,2591.97,1
G03046,779,5,3,0,1050.7,1
G03047,2552,7,2,0,2055.33,1
G03048,2316,3,3,2,1940.13,1
G03049,8,4,1,0,2169.83,1
G03050,2556,2,1,0,3999.34,1
G03051,476,5,2,0,1990.1,1
G03052,1321,2,1,1,2072.0,1
G03053,2212,5,2,0,3408.05,1
G03054,485,7,2,1,3237.19,1
G03055,2615,3,2,1,3699.55,1
G03056,905,6,0,0,2266.53,0
G03057,559,3,1,0,1864.16,0
G03058,1968,10,0,0,2756.51,1
G03059,2286,5,0,0,1851.63,0
G03060,1128,3,2,1,657.36,1
G03061,1234,7,5,0,714.65,1
G03062,2602,3,0,1,2351.12,1
G03063,2876,5,1,0,1449.23,1
G03064,468,4,1,0,1161.08,1
G03065,2434,7,2,0,762.4,1
G03066,2823,4,1,0,1077.81,1
G03067,848,4,2,0,2152.47,1
G03068,2435,3,0,0,4258.19,1
G03069,2925,6,1,0,2190.53,1
G03070,259,10,0,0,1837.54,1
G03071,283,3,0,0,1548.26,0
G03072,1650,5,0,0,3011.06,1
G03073,1899,4,1,2,1784.52,1
G03074,40,5,1,1,1673.85,1
G03075,2534,2,0,1,1179.78,1
G03076,2977,3,1,0,1422.77,0
G03077,2268,4,0,2,2805.48,1
G03078,1015,6,0,1,2438.47,1
G03079,613,7,2,0,2055.13,1
G03080,2976,4,3,0,2130.33,0
G03081,1916,7,1,0,1601.2,1
G03082,688,4,1,2,2577.39,1
G03083,613,5,2,0,2215.09,1
G03084,2308,6,3,1,1116.58,1
G03085,2414,9,1,0,1859.93,1
G03086,1782,3,2,0,1380.29,1
G03087,1811,9,1,0,3723.42,1
G03088,2592,6,1,1,2692.12,0
G03089,2697,2,2,0,3655.17,1
G03090,1548,9,2,1,1290.98,0
G03091,1931,4,1,0,3413.13,0
G03092,2862,5,1,0,1630.5,0
G03093,1153,5,1,0,948.7,1
G03094,575,4,2,1,1981.82,1
G03095,1911,3,3,1,1650.41,1
G03096,1013,5,0,0,1696.35,1
G03097,670,4,0,0,1884.32,0
G03098,269,3,1,1,3333.75,1
G03099,1284,5,0,0,2484.28,1
G03100,924,6,3,0,2732.27,1
G03101,1126,9,0,0,2578.11,0
G03102,1530,3,5,0,1307.72,1
G03103,1759,5,1,0,586.13,1
G03104,1595,7,1,2,1877.73,1
G03105,247,5,1,0,2530.22,1
G03106,1561,2,1,0,2282.25,1
G03107,2179,5,2,1,2122.13,1
G03108,2401,7,1,0,2655.77,1
G03109,2244,8,5,1,2005.3,1
G03110,1940,2,1,0,2078.87,1
G03111,930,3,2,2,1387.16,1
G03112,2693,6,0,0,3770.26,1
G03113,227,3,1,0,776.94,0
G03114,2749,6,2,0,3388.0,1
G03115,265,10,0,2,742.9,1
G03116,1396,2,1,0,2916.91,1
G03117,1458,6,1,0,2063.49,1
G03118,646,5,0,0,3218.37,1
G03119,2259,3,0,0,2830.22,1
G03120,1419,4,0,0,1030.48,1
G03121,1474,5,2,0,504.82,1
G03122,2991,5,1,0,1441.72,1
G03123,1388,9,0,0,1737.27,1
G03124,1900,6,0,0,554.3,0
G03125,2505,4,1,0,2428.2,1
G03126,2773,3,1,0,1909.71,1
G03127,1250,4,2,0,1493.02,1
G03128,982,2,1,0,2267.94,0
G03129,1155,5,1,1,3246.89,1
G03130,588,4,1,2,3241.97,0
G03131,476,2,0,0,2096.73,0
G03132,1822,5,2,0,2424.35,1
G03133,986,11,2,0,558.63,1
G03134,2204,4,1,0,2805.04,1
G03135,1242,6,0,1,4382.4,1
G03136,190,2,1,2,1863.66,1
G03137,1441,4,0,0,2667.69,1
G03138,981,9,1,0,2397.27,1
G03139,1699,2,0,0,2007.87,1
G03140,1716,5,1,0,2823.84,1
G03141,2594,4,2,1,1491.59,1
G03142,41,5,0,0,1732.44,1
G03143,2355,3,0,1,1504.24,1
G03144,943,4,0,0,4772.58,1
G03145,338,5,2,0,1324.02,1
G03146,1338,7,2,0,2672.42,1
G03147,1099,6,2,2,1281.58,1
G03148,2327,5,2,0,2254.32,1
G03149,896,7,2,0,2550.18,0
G03150,2321,5,1,1,684.95,1
G03151,2885,9,1,0,953.19,0
G03152,2668,5,2,0,1275.35,1
G03153,1675,5,0,1,1016.69,1
G03154,2910,8,1,0,1190.71,1
G03155,931,4,1,1,2345.8,1
G03156,289,2,1,0,1554.1,1
G03157,724,5,2,0,2809.18,1
G03158,2941,3,1,1,4220.59,0
G03159,2320,2,3,0,949.82,0
G03160,1954,5,2,0,4427.71,1
G03161,1090,8,1,1,3035.11,1
G03162,483,3,2,0,2605.71,0
G03163,936,4,2,0,2016.19,1
G03164,2296,11,0,0,2183.46,1
G03165,156,4,1,1,1174.11,1
G03166,1071,7,1,1,2117.67,1
G03167,1959,1,0,1,3616.32,0
G03168,2502,3,1,0,1216.74,1
G03169,2249,2,0,0,2735.86,1
G03170,1684,6,1,2,3312.06,0
G03171,124,3,0,3,1377.66,1
G03172,2049,5,0,2,2449.75,1
G03173,968,8,2,1,2791.84,1
G03174,855,8,0,0,4581.51,1
G03175,640,2,2,1,3646.53,1
G03176,2239,6,1,1,3607.94,1
G03177,1603,7,0,0,1713.81,1
G03178,2564,3,4,0,2683.6,1
G03179,442,4,1,0,1998.87,1
G03180,1945,8,0,1,904.06,1
G03181,1839,6,1,0,1256.37,1
G03182,1830,5,1,0,2097.28,1
G03183,2191,2,1,1,1889.85,1
G03184,533,6,0,1,4389.08,1
G03185,2275,5,1,0,2191.93,1
G03186,1337,8,1,1,3291.87,1
G03187,949,3,2,0,2481.18,1
G03188,2020,5,0,1,2584.77,1
G03189,460,4,0,1,3050.94,1
G03190,551,7,2,0,1878.36,0
G03191,393,9,2,0,2051.36,0
G03192,1788,6,1,0,1724.28,1
G03193,845,13,1,2,2027.14,0
G03194,2258,3,0,0,2209.72,1
G03195,1139,7,0,0,2464.16,1
G03196,646,5,2,1,2176.6,1
G03197,2267,6,1,3,2267.32,1
G03198,2455,11,1,2,2447.38,1
G03199,1467,7,3,0,312.73,1
G03200,1378,4,0,1,1540.57,1
G03201,2936,8,3,0,1597.5,1
G03202,2606,6,0,0,2430.41,1
G03203,2598,4,4,0,2673.73,0
G03204,142,4,1,2,1223.95,1
G03205,2660,7,3,0,3261.14,0
G03206,501,8,0,1,2610.4,1
G03207,840,3,1,2,1291.64,1
G03208,2750,8,2,1,1617.4,1
G03209,1683,6,1,1,1988.31,1
G03210,1566,8,1,2,3087.94,1
G03211,2047,3,2,0,2797.68,1
G03212,1531,3,4,0,1291.36,1
G03213,596,7,1,3,3358.48,0
G03214,1905,6,1,0,2164.39,1
G03215,281,6,1,0,3431.39,0
G03216,424,4,2,0,2259.83,1
G03217,2904,3,3,1,1195.49,1
G03218,270,7,1,0,2581.21,0
G03219,154,7,1,1,4642.4,1
G03220,2662,7,0,0,1536.32,1
G03221,1751,5,0,0,1339.53,1
G03222,662,4,1,0,1820.32,1
G03223,1968,4,1,1,2618.82,1
G03224,83,7,2,0,5193.55,1
G03225,2995,5,0,2,3427.77,1
G03226,2947,4,1,0,1181.47,1
G03227,1450,3,0,0,3876.79,1
G03228,1299,3,0,0,2606.0,1
G03229,2332,3,2,0,2563.74,1
G03230,980,6,2,1,1887.89,0
G03231,2221,5,0,0,1745.27,1
G03232,2811,5,1,1,2178.25,0
G03233,1660,4,1,0,4258.27,1
G03234,1399,8,0,0,940.09,1
G03235,633,7,0,0,2693.02,1
G03236,1532,4,2,0,2408.03,1
G03237,787,3,0,0,2158.66,1
G03238,2991,4,0,0,3321.6,1
G03239,398,7,2,0,988.82,1
G03240,1144,9,1,0,3908.5,1
G03241,934,8,2,0,391.17,1
G03242,1461,3,1,1,1909.02,0
G03243,1853,5,1,1,912.35,1
G03244,2724,6,1,1,1837.38,0
G03245,2984,7,4,0,4081.35,1
G03246,2513,6,3,1,1685.84,1
G03247,286,5,2,2,1215.28,1
G03248,265,8,2,0,3813.17,1
G03249,2368,7,1,0,2387.83,1
G03250,2721,4,0,0,1861.51,1
G03251,2868,6,2,1,1355.41,1
G03252,2137,9,4,1,2259.18,1
G03253,1678,6,2,0,1907.27,1
G03254,1227,5,1,0,2623.27,1
G03255,821,4,1,0,807.23,1
G03256,1763,3,0,2,2378.45,0
G03257,2382,0,3,1,3412.31,1
G03258,2270,6,1,1,744.85,1
G03259,41,3,0,0,4493.11,1
G03260,1732,4,0,0,1337.39,0
G03261,68,4,1,0,890.63,1
G03262,988,8,1,0,1767.95,1
G03263,1800,3,0,0,1145.7,1
G03264,2562,4,3,0,1260.95,1
G03265,1622,2,3,0,1773.01,1
G03266,1656,5,0,1,1579.33,1
G03267,1279,7,3,1,1824.87,1
G03268,695,9,3,0,4645.94,1
G03269,2525,8,0,0,736.16,1
G03270,1086,10,2,0,1422.66,1
G03271,2929,6,2,0,2542.02,1
G03272,2480,14,2,0,2075.82,1
G03273,1694,3,1,0,2408.49,1
G03274,2316,6,3,0,2201.35,1
G03275,1059,8,2,0,1874.9,1
G03276,779,4,1,2,632.81,1
G03277,494,6,1,0,3953.05,1
G03278,1586,8,2,3,1423.32,1
G03279,1493,9,1,0,1045.07,1
G03280,1791,6,2,0,2077.05,1
G03281,661,9,0,2,5502.12,1
G03282,1349,1,1,0,2968.97,1
G03283,1328,6,0,0,3291.65,1
G03284,1300,6,3,1,7745.54,1
G03285,1987,7,3,0,2393.03,0
G03286,2045,4,1,0,931.19,1
G03287,1929,13,2,0,1515.68,1
G03288,1348,3,3,1,1544.81,1
G03289,1059,5,3,0,879.76,1
G03290,977,4,0,0,1786.41,1
G03291,482,4,1,1,3812.3,1
G03292,728,8,1,0,4227.55,1
G03293,2528,3,0,0,1340.54,1
G03294,1032,2,1,1,4102.37,1
G03295,343,4,1,0,2624.26,1
G03296,1448,5,2,0,1055.08,0
G03297,2380,5,1,0,584.29,1
G03298,2486,6,1,2,2677.25,1
G03299,2222,7,1,0,2244.93,1
G03300,2607,6,0,0,1991.11,1
G03301,527,4,2,0,870.85,1
G03302,1897,10,1,0,897.94,1
G03303,659,7,0,1,1520.78,1
G03304,2074,5,0,0,1178.57,0
G03305,820,2,0,1,2611.89,0
G03306,2653,5,0,1,2469.55,1
G03307,406,4,1,0,1445.03,1
G03308,2280,3,1,0,2017.89,1
G03309,2581,2,3,0,3739.8,1
G03310,1574,2,1,0,2833.7,1
G03311,1812,6,1,0,1477.61,1
G03312,505,12,1,0,2859.16,1
G03313,179,7,2,1,3528.1,1
G03314,132,1,3,0,3289.03,1
G03315,1847,8,1,2,1302.58,1
G03316,1479,4,0,0,1422.32,1
G03317,2396,3,0,0,720.56,1
G03318,2588,10,2,0,2684.6,1
G03319,772,2,0,0,4158.91,1
G03320,1430,7,1,0,2867.29,1
G03321,2124,3,1,1,2260.16,1
G03322,579,5,2,0,4475.78,1
G03323,2902,5,0,0,2346.89,1
G03324,1516,9,1,1,5306.93,1
G03325,194,2,2,1,2984.8,0
G03326,2008,7,2,1,1952.49,1
G03327,1186,5,1,0,634.01,1
G03328,2395,6,3,2,915.07,1
G03329,2999,4,0,1,4625.88,0
G03330,1385,5,0,0,2189.82,1
G03331,1793,6,3,0,3945.53,1
G03332,1111,10,0,0,3936.04,1
G03333,2262,7,0,0,2361.94,1
G03334,1937,2,2,0,4234.18,1
G03335,2621,7,1,1,3099.97,1
G03336,780,5,2,0,3902.31,1
G03337,262,9,0,0,2331.74,1
G03338,730,4,1,2,1923.78,1
G03339,283,7,4,2,1566.58,1
G03340,1491,3,0,0,1258.34,1
G03341,362,7,3,0,2442.81,0
G03342,441,6,1,0,1302.67,1
G03343,2141,3,2,3,2818.89,1
G03344,1645,5,1,0,1655.61,1
G03345,2801,4,0,0,1995.23,1
G03346,867,7,2,0,3132.98,1
G03347,1448,6,1,0,3723.68,1
G03348,142,3,0,0,1707.47,1
G03349,1315,3,1,1,1164.39,1
G03350,1456,2,1,2,2747.44,1
G03351,2797,6,0,0,2614.01,1
G03352,1876,5,1,2,4229.8,0
G03353,1848,6,0,0,1608.13,0
G03354,1713,5,1,1,1582.81,1
G03355,2701,6,1,0,2901.33,1
G03356,701,3,3,1,2288.66,1
G03357,998,5,0,0,3656.24,1
G03358,2097,8,0,1,2612.12,1
G03359,1326,6,1,1,2832.57,1
G03360,881,4,1,0,1874.15,1
G03361,1214,4,1,0,2302.25,0
G03362,1160,2,0,0,3242.67,1
G03363,555,6,0,3,604.85,1
G03364,404,10,1,1,5462.37,1
G03365,892,5,0,0,1532.27,1
G03366,2913,3,0,0,2431.93,1
G03367,602,7,1,0,1807.86,1
G03368,1831,6,1,0,3869.46,1
G03369,341,5,0,0,2435.39,1
G03370,1969,6,2,0,7096.3,0
G03371,704,1,1,0,3721.98,1
G03372,318,5,1,0,351.78,0
G03373,2666,4,2,1,3069.75,1
G03374,1387,9,0,0,452.58,0
G03375,2430,9,3,1,1048.07,1
G03376,2281,6,1,0,2136.79,1
G03377,1801,9,0,1,3707.43,0
G03378,1368,7,2,1,1899.29,1
G03379,1573,2,2,0,3865.95,1
G03380,817,3,2,0,1865.06,1
G03381,553,4,1,0,1185.53,1
G03382,856,5,1,0,2653.8,1
G03383,1813,8,0,0,1570.97,1
G03384,2867,4,2,0,188.68,1
G03385,183,4,0,1,1742.14,1
G03386,1575,4,1,1,2492.1,1
G03387,397,3,1,0,1972.53,1
G03388,1728,2,1,0,2184.39,1
G03389,2827,5,2,0,4995.74,1
G03390,1518,9,0,1,3123.88,1
G03391,907,6,0,2,1265.76,1
G03392,1357,3,1,1,5127.26,1
G03393,2175,4,1,2,1908.22,1
G03394,1,3,2,0,2527.83,1
G03395,19,4,1,0,2734.74,1
G03396,584,3,2,2,5251.11,1
G03397,456,5,1,2,477.02,1
G03398,2037,6,1,0,363.34,1
G03399,1133,8,1,0,2849.07,1
G03400,2493,2,0,1,2654.4,1
G03401,1953,6,3,1,3366.24,1
G03402,2650,4,1,0,1577.34,1
G03403,2151,5,2,0,2516.63,1
G03404,988,5,0,0,2250.76,1
G03405,520,7,2,0,1963.4,1
G03406,859,7,1,0,2137.14,1
G03407,174,6,1,1,1093.86,1
G03408,1367,5,2,0,3207.99,1
G03409,2479,2,2,0,914.51,1
G03410,727,0,0,0,855.87,0
G03411,1711,4,1,0,891.27,1
G03412,1876,4,2,1,4376.96,1
G03413,2898,2,0,0,2075.21,1
G03414,1682,5,0,2,2889.49,1
G03415,1348,8,2,0,3999.66,1
G03416,990,5,1,2,1484.89,1
G03417,2687,7,0,0,2824.35,1
G03418,420,7,0,0,3355.22,1
G03419,594,6,1,0,2448.59,1
G03420,2533,6,0,1,1803.37,1
G03421,1775,5,0,0,2824.02,1
G03422,2460,5,1,1,1496.25,1
G03423,936,4,0,0,2837.87,1
G03424,1108,10,1,1,719.84,0
G03425,1137,2,1,1,2707.42,1
G03426,332,8,0,0,2709.82,1
G03427,2703,2,0,0,2374.73,0
G03428,2089,4,0,1,1523.57,1
G03429,1794,7,3,0,930.26,1
G03430,959,3,1,2,565.92,1
G03431,105,6,3,0,4052.13,1
G03432,202,10,1,0,1269.03,1
G03433,2498,5,0,1,1471.21,1
G03434,1843,4,0,3,992.39,1
G03435,1867,4,0,1,3529.57,1
G03436,1997,7,1,2,1722.69,1
G03437,1290,4,2,0,2472.43,1
G03438,910,1,0,0,1026.02,1
G03439,210,4,2,0,2540.3,1
G03440,563,2,1,0,1442.64,1
G03441,2761,12,1,3,3204.26,1
G03442,1564,4,1,0,3566.96,1
G03443,771,7,1,1,1403.01,1
G03444,2502,8,1,0,2837.82,1
G03445,2715,6,1,1,4391.16,1
G03446,629,8,1,0,1515.09,0
G03447,1629,4,2,0,7009.63,1
G03448,1702,1,0,3,1412.3,1
G03449,387,3,3,0,2586.12,1
G03450,1936,4,1,1,5662.43,1
G03451,2344,4,2,0,2255.11,1
G03452,2306,5,0,0,2047.54,1
G03453,1105,6,2,2,3367.76,1
G03454,268,7,3,0,3143.16,0
G03455,2467,7,0,1,1768.6,1
G03456,2283,2,2,1,690.63,1
G03457,1857,6,1,0,2096.88,1
G03458,1999,6,0,0,2357.29,1
G03459,1381,4,2,0,3337.64,1
G03460,1237,6,1,2,2710.63,0
G03461,574,8,0,1,1848.82,1
G03462,49,6,2,0,2472.59,1
G03463,1151,2,4,0,835.69,1
G03464,223,3,0,0,2381.53,1
G03465,2969,9,2,0,2590.41,0
G03466,1432,6,2,0,1846.86,1
G03467,1529,8,1,1,2894.12,0
G03468,1820,3,1,0,4887.61,1
G03469,2325,5,0,0,2155.69,1
G03470,1462,9,0,0,3256.89,1
G03471,1131,5,2,0,4185.64,1
G03472,1682,2,0,0,1175.32,1
G03473,2468,7,1,0,1015.45,1
G03474,2659,2,0,0,1691.38,1
G03475,375,2,1,0,4289.51,0
G03476,2121,6,1,0,2158.85,1
G03477,2022,5,0,0,1932.52,1
G03478,1054,7,4,0,1442.15,1
G03479,1890,6,0,0,1095.44,0
G03480,1824,5,0,0,1429.9,1
G03481,1475,7,1,0,1886.14,1
G03482,2243,5,5,0,1603.13,1
G03483,1180,5,1,0,1772.1,1
G03484,2895,9,2,1,4026.61,1
G03485,1065,7,3,0,1597.0,0
G03486,2071,3,1,0,1166.02,1
G03487,360,7,0,2,3077.79,1
G03488,2608,6,2,0,1757.95,1
G03489,2720,7,2,0,1822.53,1
G03490,2042,3,1,0,1432.14,1
G03491,1142,4,0,0,2129.28,1
G03492,1636,7,1,0,4434.57,1
G03493,1404,8,0,0,4015.58,1
G03494,1944,5,1,0,2687.03,1
G03495,679,5,1,0,1572.57,1
G03496,2488,5,1,1,2813.57,0
G03497,2981,4,2,1,4813.79,1
G03498,7,5,1,0,2898.21,0
G03499,2469,5,3,1,2475.85,1
G03500,1592,3,0,0,1135.88,1
G03501,833,3,0,0,2871.22,0
G03502,2607,3,0,0,3152.26,1
G03503,1811,3,3,0,2314.74,1
G03504,914,6,0,0,726.44,1
G03505,2012,6,1,0,3288.69,1
G03506,1443,6,4,0,2681.79,1
G03507,1451,5,2,0,2476.75,1
G03508,1503,3,0,0,2693.55,1
G03509,126,6,4,1,1258.77,1
G03510,2443,6,4,0,1721.46,1
G03511,817,5,0,1,2356.31,1
G03512,2929,4,0,0,1891.24,1
G03513,1830,5,2,0,2251.09,1
G03514,576,6,2,0,1509.87,1
G03515,2373,4,0,0,2029.15,1
G03516,1416,4,1,0,5285.07,1
G03517,930,4,0,0,2270.8,1
G03518,1464,6,0,0,1818.4,1
G03519,833,4,0,1,1151.46,1
G03520,1055,3,2,1,2789.76,1
G03521,1649,4,4,0,2244.43,1
G03522,1901,6,2,0,2470.24,1
G03523,1458,4,0,0,1363.96,1
G03524,2885,3,1,0,1922.96,1
G03525,2974,6,0,1,2079.74,1
G03526,1400,6,3,0,598.85,1
G03527,443,3,1,0,2671.5,1
G03528,2123,3,1,0,5390.31,1
G03529,557,2,2,0,2594.44,0
G03530,1179,3,3,0,2815.1,1
G03531,2038,5,2,0,1347.6,1
G03532,363,7,1,0,802.42,0
G03533,2496,3,1,0,2658.77,0
G03534,1258,3,1,0,1698.03,0
G03535,1842,6,0,0,2183.6,1
G03536,2310,7,5,0,1284.83,1
G03537,1851,3,1,0,1359.52,1
G03538,2173,6,4,0,6814.27,1
G03539,911,8,1,0,3306.89,1
G03540,245,3,1,0,2323.75,0
G03541,542,3,1,0,1742.43,1
G03542,2533,5,0,0,6802.42,1
G03543,2170,5,1,0,2077.28,1
G03544,2173,7,0,0,2608.22,1
G03545,1573,9,2,0,4269.79,1
G03546,2218,4,3,0,1419.21,1
G03547,124,6,0,1,3964.95,1
G03548,2694,6,1,0,3897.88,1
G03549,1732,5,0,0,908.91,1
